analyte,feature_space,model,outer_fold,patch_id,actual_concentration,prediction,feature_group,feature_value,shap_value,normalized_shap_percent
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wB11,0.5,0.49333333333333335,Saturation,0.243137,-0.4254712164677744,-2.127356082338872
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wC02,0.5,0.55,Saturation,0.243137,-0.47324158183169046,-2.3662079091584522
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wC05,0.5,0.5333333333333333,Saturation,0.243137,-0.4549564460962866,-2.274782230481433
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wC10,0.5,0.5166666666666667,Saturation,0.258824,-0.47842703251728114,-2.3921351625864054
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wD05,0.5,0.5367333333333333,Saturation,0.258824,-0.4658761771406516,-2.329380885703258
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wD09,0.5,0.73,Saturation,0.266667,-0.4369806323370155,-2.1849031616850776
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wD10,0.5,0.7933333333333333,Saturation,0.258824,-0.4408799091688842,-2.204399545844421
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wF04,0.5,0.43,Saturation,0.270588,-0.44343231648720377,-2.217161582436019
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wG02,0.5,0.8366666666666667,Saturation,0.270588,-0.37435919270997886,-1.8717959635498942
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wG04,0.5,0.6866666666666666,Saturation,0.278431,-0.4417048634222178,-2.208524317111089
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wG07,0.5,0.3032000000000001,Saturation,0.290196,-0.4754008009784054,-2.377004004892027
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wG08,0.5,0.49360000000000004,Saturation,0.286275,-0.4251296887314282,-2.125648443657141
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wH09,0.5,0.5466666666666666,Saturation,0.301961,-0.42127144527223725,-2.1063572263611863
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wH10,0.5,0.5,Saturation,0.282353,-0.43342370372516936,-2.167118518625847
glucose,HSV_primary,ExtraTrees,3,glucose_05_c0.5_wH12,0.5,0.3113333333333335,Saturation,0.270588,-0.4468620636978071,-2.234310318489036
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wA07,1.0,0.054533333333333246,Saturation,0.286275,-0.4884166899443304,-2.442083449721652
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wA08,1.0,0.1860000000000002,Saturation,0.290196,-0.468687945372356,-2.3434397268617797
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wA10,1.0,0.7406666666666666,Saturation,0.294118,-0.44587196607615304,-2.229359830380765
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wB01,1.0,0.39,Saturation,0.247059,-0.37989994284789375,-1.8994997142394687
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wB11,1.0,0.3506666666666672,Saturation,0.313725,-0.5193033336608018,-2.5965166683040093
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wC02,1.0,0.79,Saturation,0.278431,-0.3858794569076557,-1.9293972845382783
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wC05,1.0,0.6133333333333333,Saturation,0.294118,-0.4069548506003555,-2.0347742530017774
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wC10,1.0,0.6166666666666667,Saturation,0.301961,-0.41193285347726916,-2.0596642673863457
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wD05,1.0,0.14753333333333332,Saturation,0.298039,-0.5018002527875377,-2.509001263937688
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wD09,1.0,0.62,Saturation,0.301961,-0.46252966337559975,-2.3126483168779988
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wD10,1.0,0.9033333333333333,Saturation,0.305882,-0.3285021446385757,-1.6425107231928784
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wF04,1.0,0.6433333333333333,Saturation,0.254902,-0.39686471805392065,-1.9843235902696033
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wG02,1.0,0.9166666666666666,Saturation,0.258824,-0.4411917165336143,-2.2059585826680714
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wG04,1.0,0.81,Saturation,0.258824,-0.4335247050274419,-2.1676235251372096
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wG07,1.0,0.8766666666666667,Saturation,0.278431,-0.2852626927656438,-1.426313463828219
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wG08,1.0,0.4372666666666667,Saturation,0.294118,-0.5043909951926806,-2.521954975963403
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wH09,1.0,0.9166666666666666,Saturation,0.282353,-0.36157179765348696,-1.8078589882674347
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wH10,1.0,0.9266666666666666,Saturation,0.266667,-0.3783718479208769,-1.8918592396043845
glucose,HSV_primary,ExtraTrees,3,glucose_06_c1_wH12,1.0,0.43466666666666676,Saturation,0.270588,-0.44083141349692095,-2.204157067484605
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wA07,2.5,2.5,Saturation,0.211765,0.24039084731963578,1.2019542365981788
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wA08,2.5,2.5,Saturation,0.207843,0.3958328698503131,1.9791643492515654
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wA10,2.5,2.5,Saturation,0.235294,-0.2351499724453514,-1.175749862226757
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wB01,2.5,2.5,Saturation,0.2,0.566490076202785,2.832450381013925
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wB11,2.5,2.5,Saturation,0.203922,0.499908716566715,2.4995435828335753
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wC02,2.5,2.5,Saturation,0.2,0.6049886662478856,3.0249433312394283
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wC05,2.5,2.5,Saturation,0.2,0.4683678980770681,2.3418394903853406
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wC10,2.5,2.5,Saturation,0.211765,0.20979294806502985,1.0489647403251492
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wD05,2.5,2.5,Saturation,0.219608,0.10749134672139858,0.5374567336069929
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wD09,2.5,2.5,Saturation,0.247059,-0.3091956804854143,-1.5459784024270715
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wD10,2.5,2.5,Saturation,0.231373,-0.19960259185458523,-0.9980129592729261
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wF04,2.5,2.5,Saturation,0.227451,-0.1593207016877738,-0.796603508438869
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wG02,2.5,2.5,Saturation,0.215686,0.15747523046641945,0.7873761523320972
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wG04,2.5,2.5,Saturation,0.239216,-0.2542852505698449,-1.2714262528492246
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wG07,2.5,2.5,Saturation,0.231373,-0.20219206636684758,-1.010960331834238
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wG08,2.5,2.5,Saturation,0.231373,-0.20289818202692195,-1.0144909101346098
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wH09,2.5,2.5,Saturation,0.243137,-0.28983915668514837,-1.4491957834257418
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wH10,2.5,2.41,Saturation,0.231373,-0.1921055583029679,-0.9605277915148396
glucose,HSV_primary,ExtraTrees,3,glucose_07_c2.5_wH12,2.5,2.46,Saturation,0.254902,-0.3348966099725517,-1.6744830498627585
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wA07,5.0,5.0,Saturation,0.211765,0.13924505221352973,0.6962252610676487
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wA08,5.0,5.0,Saturation,0.207843,0.2887176980291069,1.4435884901455345
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wA10,5.0,5.0,Saturation,0.207843,0.29127567452689757,1.4563783726344879
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wB01,5.0,5.0,Saturation,0.203922,0.41850839916874405,2.09254199584372
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wB11,5.0,5.0,Saturation,0.2,0.5182665965286265,2.5913329826431326
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wC02,5.0,5.0,Saturation,0.219608,0.05503780319200014,0.27518901596000067
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wC05,5.0,5.0,Saturation,0.211765,0.15019490699127125,0.7509745349563562
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wC10,5.0,5.0,Saturation,0.203922,0.41026236490662976,2.0513118245331485
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wD05,5.0,5.1,Saturation,0.215686,0.10337990093452994,0.5168995046726497
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wD09,5.0,5.0,Saturation,0.231373,-0.22692141771234844,-1.1346070885617423
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wD10,5.0,5.0,Saturation,0.211765,0.1624598118191834,0.8122990590959169
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wF04,5.0,5.0,Saturation,0.247059,-0.3221551553507225,-1.6107757767536124
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wG02,5.0,5.0,Saturation,0.235294,-0.25933092113650724,-1.296654605682536
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wG04,5.0,5.0,Saturation,0.223529,-0.12310108008710624,-0.6155054004355313
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wG07,5.0,5.0,Saturation,0.239216,-0.2756929227433253,-1.3784646137166265
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wG08,5.0,5.0,Saturation,0.231373,-0.22216280182302725,-1.1108140091151362
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wH09,5.0,5.0,Saturation,0.243137,-0.32778146061393293,-1.6389073030696646
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wH10,5.0,5.0,Saturation,0.231373,-0.2258712265816939,-1.1293561329084694
glucose,HSV_primary,ExtraTrees,3,glucose_08_c5_wH12,5.0,4.066666666666666,Saturation,0.235294,-0.05813667917565413,-0.29068339587827063
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wA07,10.0,15.166666666666666,Saturation,0.184314,0.9712913127801465,4.856456563900732
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wA08,10.0,12.066666666666666,Saturation,0.184314,0.9618381006530011,4.809190503265006
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wA10,10.0,10.0,Saturation,0.176471,0.8021131565281948,4.010565782640974
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wB01,10.0,10.066666666666666,Saturation,0.176471,0.8323973559917428,4.161986779958714
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wB11,10.0,10.0,Saturation,0.168627,0.7646212812389086,3.823106406194543
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wC02,10.0,10.0,Saturation,0.176471,0.8102878255275884,4.051439127637942
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wC05,10.0,10.0,Saturation,0.172549,0.7649409281308289,3.8247046406541445
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wC10,10.0,10.0,Saturation,0.168627,0.7703968413380468,3.8519842066902337
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wD05,10.0,12.433333333333334,Saturation,0.192157,0.9176856351347553,4.588428175673776
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wD09,10.0,10.0,Saturation,0.176471,0.8021671590378672,4.010835795189336
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wD10,10.0,15.766666666666667,Saturation,0.188235,1.102194528583683,5.510972642918415
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wF04,10.0,10.233333333333333,Saturation,0.211765,0.06421579221163062,0.32107896105815315
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wG02,10.0,10.0,Saturation,0.188235,0.7461101506188235,3.730550753094117
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wG04,10.0,10.0,Saturation,0.180392,0.7982682596922732,3.9913412984613656
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wG07,10.0,14.433333333333334,Saturation,0.184314,1.2993685838377158,6.496842919188579
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wG08,10.0,10.0,Saturation,0.188235,0.735538998283909,3.677694991419545
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wH09,10.0,10.0,Saturation,0.172549,0.765864944281967,3.829324721409835
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wH10,10.0,10.0,Saturation,0.180392,0.8147149599153379,4.07357479957669
glucose,HSV_primary,ExtraTrees,3,glucose_09_c10_wH12,10.0,11.766666666666667,Saturation,0.196078,0.22597582600570656,1.129879130028533
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wA07,15.0,17.366666666666667,Saturation,0.188235,1.2366314855376925,6.183157427688462
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wA08,15.0,15.4,Saturation,0.184314,1.0271031415781906,5.135515707890953
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wA10,15.0,14.866666666666667,Saturation,0.180392,1.0625937831009504,5.312968915504753
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wB01,15.0,18.0,Saturation,0.160784,1.1436473716388467,5.718236858194233
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wB11,15.0,15.1,Saturation,0.184314,1.0257347433773163,5.128673716886581
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wC02,15.0,14.766666666666667,Saturation,0.176471,1.4135821626149134,7.067910813074567
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wC05,15.0,15.0,Saturation,0.184314,1.1135611262887215,5.5678056314436075
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wC10,15.0,15.066666666666666,Saturation,0.192157,0.9562745217081196,4.781372608540598
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wD05,15.0,13.033333333333333,Saturation,0.184314,1.3769643546759835,6.884821773379917
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wD09,15.0,15.033333333333333,Saturation,0.2,0.8798825904889551,4.399412952444775
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wD10,15.0,14.633333333333333,Saturation,0.207843,0.45396907162644945,2.269845358132247
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wF04,15.0,15.033333333333333,Saturation,0.180392,1.0186738326112448,5.093369163056224
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wG02,15.0,18.466666666666665,Saturation,0.180392,1.2791304188934542,6.3956520944672715
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wG04,15.0,15.133333333333333,Saturation,0.156863,1.054465531849802,5.27232765924901
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wG07,15.0,16.3,Saturation,0.180392,0.20828427120707096,1.041421356035355
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wG08,15.0,16.066666666666666,Saturation,0.176471,0.8219533456288102,4.10976672814405
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wH09,15.0,17.5,Saturation,0.168627,0.9595004072846838,4.797502036423419
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wH10,15.0,15.1,Saturation,0.168627,0.999557455473258,4.997787277366291
glucose,HSV_primary,ExtraTrees,3,glucose_10_c15_wH12,15.0,19.733333333333334,Saturation,0.168627,1.0782623497725647,5.391311748862824
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wA07,20.0,17.866666666666667,Saturation,0.2,0.7628595523628232,3.814297761814116
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wA08,20.0,18.466666666666665,Saturation,0.196078,0.8762111667940637,4.3810558339703185
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wA10,20.0,15.366666666666667,Saturation,0.192157,1.0052952987534716,5.026476493767357
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wB01,20.0,19.533333333333335,Saturation,0.168627,1.446880438221701,7.234402191108505
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wB11,20.0,15.933333333333334,Saturation,0.207843,0.6725012683410545,3.3625063417052723
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wC02,20.0,19.466666666666665,Saturation,0.172549,1.0654895966522568,5.327447983261284
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wC05,20.0,19.8,Saturation,0.176471,1.198258058864472,5.99129029432236
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wC10,20.0,19.6,Saturation,0.207843,0.691759495372173,3.4587974768608647
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wD05,20.0,19.933333333333334,Saturation,0.180392,1.1322136429372154,5.661068214686077
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wD09,20.0,19.933333333333334,Saturation,0.192157,1.0870490181544672,5.4352450907723355
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wD10,20.0,18.633333333333333,Saturation,0.184314,1.270954188968252,6.354770944841261
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wF04,20.0,19.933333333333334,Saturation,0.188235,1.1478702064046094,5.7393510320230465
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wG02,20.0,18.8,Saturation,0.188235,1.2734394625925036,6.367197312962518
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wG04,20.0,20.0,Saturation,0.196078,0.9557293908372199,4.778646954186099
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wG07,20.0,19.9,Saturation,0.207843,0.6781948252289185,3.3909741261445925
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wG08,20.0,18.433333333333334,Saturation,0.207843,0.5870148468650597,2.935074234325298
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wH09,20.0,19.966666666666665,Saturation,0.188235,1.1697061926276584,5.848530963138292
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wH10,20.0,19.9,Saturation,0.203922,0.7971564923132181,3.98578246156609
glucose,HSV_primary,ExtraTrees,3,glucose_11_c20_wH12,20.0,19.8,Saturation,0.184314,1.2528259103646442,6.264129551823221
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wA07,0.0,0.0853333333333332,Value,0.560784,-0.03812801322937252,-0.19064006614686263
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wA08,0.0,0.38666666666666666,Value,0.552941,-0.08160462966182526,-0.40802314830912634
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wA10,0.0,0.5766666666666667,Value,0.556863,-0.04966752798896215,-0.24833763994481078
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wB01,0.0,0.3296666666666667,Value,0.647059,0.38521628592325363,1.9260814296162683
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wB11,0.0,0.6666666666666666,Value,0.545098,-0.12920228464995345,-0.6460114232497672
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wC02,0.0,0.3346666666666667,Value,0.517647,-0.18988161987018815,-0.9494080993509406
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wC05,0.0,0.21466666666666678,Value,0.529412,-0.11645674401456854,-0.5822837200728428
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wC10,0.0,0.39666666666666667,Value,0.529412,-0.1954072491572552,-0.977036245786276
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wD05,0.0,0.5666666666666667,Value,0.498039,-0.23555539345217325,-1.1777769672608662
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wD09,0.0,0.3002666666666667,Value,0.470588,-0.36163591820322105,-1.8081795910161051
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wD10,0.0,0.29,Value,0.482353,-0.41570494474457154,-2.078524723722858
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wF04,0.0,0.049999999999999954,Value,0.513725,-0.2073592169533883,-1.0367960847669415
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wG02,0.0,0.45666666666666667,Value,0.509804,-0.2038230143577216,-1.019115071788608
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wG04,0.0,0.38133333333333336,Value,0.498039,-0.21678294582564417,-1.0839147291282207
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wG07,0.0,0.22866666666666716,Value,0.47451,-0.29351927694840696,-1.4675963847420348
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wG08,0.0,0.7613333333333333,Value,0.447059,-0.2406460962952272,-1.203230481476136
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wH09,0.0,0.23686666666666673,Value,0.447059,-0.32633542012966665,-1.6316771006483333
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wH10,0.0,0.3767333333333333,Value,0.478431,-0.5084596590466354,-2.5422982952331767
glucose,HSV_primary,ExtraTrees,3,glucose_01_c0_wH12,0.0,0.052733333333333236,Value,0.533333,-0.14882569010920993,-0.7441284505460496
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wA07,0.01,0.04679999999999987,Value,0.498039,-0.23195010998326623,-1.1597505499163312
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wA08,0.01,0.026066666666666613,Value,0.501961,-0.22680148768062883,-1.134007438403144
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wA10,0.01,0.030933333333333247,Value,0.478431,-0.3094383362788664,-1.547191681394332
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wB01,0.01,0.030799999999999907,Value,0.517647,-0.18903063689363858,-0.9451531844681929
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wB11,0.01,0.018266666666666622,Value,0.498039,-0.23927586305852785,-1.1963793152926392
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wC02,0.01,0.033199999999999896,Value,0.521569,-0.1703715073755038,-0.851857536877519
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wC05,0.01,0.013333333333333343,Value,0.490196,-0.26478585378811226,-1.3239292689405613
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wC10,0.01,0.03366666666666656,Value,0.501961,-0.22406304220545836,-1.1203152110272918
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wD05,0.01,0.2332000000000006,Value,0.458824,-0.22955942688081166,-1.1477971344040583
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wD09,0.01,0.025533333333333238,Value,0.462745,-0.289557565349146,-1.44778782674573
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wD10,0.01,0.11353333333333322,Value,0.482353,-0.29858092750647847,-1.4929046375323922
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wF04,0.01,0.047533333333333205,Value,0.470588,-0.29492134253554253,-1.4746067126777125
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wG02,0.01,0.0923333333333331,Value,0.501961,-0.22666419256315357,-1.1333209628157679
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wG04,0.01,0.04439999999999987,Value,0.482353,-0.2959869796915749,-1.4799348984578744
glucose,HSV_primary,ExtraTrees,3,glucose_02_c0.01_wG07,0.01,0.02319999999999994,Value,0.466667,-0.2861946318650213,-1.4309731593251065
