analyte,outer_fold,input_mode,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
glucose,1,full_patch,log1p,0,77,0.024995216298283954,0.5503192153665777,0.000125
glucose,1,full_patch,log1p,0,78,0.02345046472143043,0.49330906519681345,0.000125
glucose,1,full_patch,log1p,0,79,0.024439768357710404,0.5196258960514305,0.000125
glucose,1,full_patch,log1p,0,80,0.02349071324323163,0.46347257938734304,6.25e-05
glucose,1,full_patch,log1p,0,81,0.024929868079947702,0.48446823625675833,6.25e-05
glucose,1,full_patch,log1p,0,82,0.019414944517793076,0.47655837562456366,6.25e-05
glucose,1,full_patch,log1p,0,83,0.022113196811441218,0.4726740253169288,6.25e-05
glucose,1,full_patch,log1p,0,84,0.022133643377685187,0.46281503893739484,6.25e-05
glucose,1,full_patch,log1p,0,85,0.027231205367680752,0.4738049634543668,6.25e-05
glucose,1,full_patch,log1p,0,86,0.028009589343811526,0.6043045919822775,6.25e-05
glucose,1,full_patch,log1p,0,87,0.022948342403679184,0.46868925246879484,6.25e-05
glucose,1,full_patch,log1p,0,88,0.02289521743289449,0.4672609715466697,6.25e-05
glucose,1,full_patch,log1p,0,89,0.023211806380387508,0.49819958733974246,6.25e-05
glucose,1,full_patch,log1p,0,90,0.02306689927072236,0.4559926731924453,6.25e-05
glucose,1,full_patch,log1p,0,91,0.02366521180127606,0.49712080546571275,6.25e-05
glucose,1,full_patch,log1p,0,92,0.02133698309912826,0.5509578314853593,6.25e-05
glucose,1,full_patch,log1p,0,93,0.022749483517625114,0.4971889205832023,6.25e-05
glucose,1,full_patch,log1p,0,94,0.02320052639327266,0.46817300540855167,6.25e-05
glucose,1,full_patch,log1p,0,95,0.0199446062359846,0.46832540825655866,6.25e-05
glucose,1,full_patch,log1p,0,96,0.02352270612662489,0.44543216762292165,6.25e-05
glucose,1,full_patch,log1p,0,97,0.021042223940744544,0.6141590413401187,6.25e-05
glucose,1,full_patch,log1p,0,98,0.02307590241685058,0.4798975145909447,6.25e-05
glucose,1,full_patch,log1p,0,99,0.020810250170303114,0.4629847232135132,6.25e-05
glucose,1,full_patch,log1p,0,100,0.0236365930826375,0.6214031244715778,6.25e-05
glucose,1,full_patch,log1p,0,101,0.02195921124834003,0.47359470974179224,6.25e-05
glucose,1,full_patch,log1p,0,102,0.020896518986785052,0.4978085182670186,6.25e-05
glucose,1,full_patch,log1p,0,103,0.021331230641314477,0.4662311307275031,6.25e-05
glucose,1,full_patch,log1p,0,104,0.02088239410835685,0.4579109089880241,3.125e-05
glucose,1,full_patch,log1p,0,105,0.022036926358035117,0.4923889326276025,3.125e-05
glucose,1,full_patch,log1p,0,106,0.019873312691395934,0.4522788741811741,3.125e-05
glucose,1,full_patch,log1p,0,107,0.021632562893809694,0.48632939231046474,3.125e-05
glucose,1,full_patch,log1p,0,108,0.02325697685168548,0.47917533214819746,3.125e-05
glucose,1,full_patch,log1p,0,109,0.02053348756762165,0.4531512552867719,3.125e-05
glucose,1,full_patch,log1p,0,110,0.022326735136183825,0.4823708767172928,3.125e-05
glucose,1,full_patch,log1p,0,111,0.022449104533051,0.5019958613927419,1.5625e-05
glucose,1,full_patch,log1p,0,112,0.02465485835617239,0.4546698099697281,1.5625e-05
glucose,1,full_patch,log1p,0,113,0.02407720097989747,0.47606234183190266,1.5625e-05
glucose,1,full_patch,log1p,0,114,0.02007940694915526,0.5101856484341549,1.5625e-05
glucose,2,roi_masked,raw,1,1,0.3339317381470818,5.434860378486731,0.001
glucose,2,roi_masked,raw,1,2,0.12583588787677924,4.644814062912155,0.001
glucose,2,roi_masked,raw,1,3,0.1116641102422545,3.3008225945747127,0.001
glucose,2,roi_masked,raw,1,4,0.11217410078524832,2.557280749133522,0.001
glucose,2,roi_masked,raw,1,5,0.10369038376429753,2.053685945766151,0.001
glucose,2,roi_masked,raw,1,6,0.08531593199924811,1.1530572421065495,0.001
glucose,2,roi_masked,raw,1,7,0.07509060856926458,1.165322999743257,0.001
glucose,2,roi_masked,raw,1,8,0.061085335338479894,0.9257531811855181,0.001
glucose,2,roi_masked,raw,1,9,0.061698979283120875,0.749711936380233,0.001
glucose,2,roi_masked,raw,1,10,0.0678519377798597,0.8166532853357559,0.001
glucose,2,roi_masked,raw,1,11,0.053283633611507814,0.999625513808461,0.001
glucose,2,roi_masked,raw,1,12,0.052236271936074455,0.7361820880924657,0.001
glucose,2,roi_masked,raw,1,13,0.04949365572895627,0.9630279470399432,0.001
glucose,2,roi_masked,raw,1,14,0.05441287064427946,0.710154797181308,0.001
glucose,2,roi_masked,raw,1,15,0.05288002022643381,1.0954865887734064,0.001
glucose,2,roi_masked,raw,1,16,0.048512717733928595,0.7946356437061165,0.001
glucose,2,roi_masked,raw,1,17,0.05387604256589438,0.9586872676330142,0.001
glucose,2,roi_masked,raw,1,18,0.053488472731986626,0.9520888140839237,0.001
glucose,2,roi_masked,raw,1,19,0.0486320725485305,0.6282979041726319,0.001
glucose,2,roi_masked,raw,1,20,0.04663827985347472,0.7806836027693499,0.001
glucose,2,roi_masked,raw,1,21,0.05139062753510724,0.8817577701060523,0.001
glucose,2,roi_masked,raw,1,22,0.05123135987696989,1.3430205905297874,0.001
glucose,2,roi_masked,raw,1,23,0.04473094413426167,0.8930851304969825,0.001
glucose,2,roi_masked,raw,1,24,0.04700136371789675,1.2610124574206802,0.001
glucose,2,roi_masked,raw,1,25,0.05045508769869627,0.8602118784090176,0.001
glucose,2,roi_masked,raw,1,26,0.047711243952906254,0.8458633051418012,0.001
glucose,2,roi_masked,raw,1,27,0.0393247610310595,0.49914994993724,0.0005
glucose,2,roi_masked,raw,1,28,0.04350818016312339,1.0122420988434027,0.0005
glucose,2,roi_masked,raw,1,29,0.037666697266071636,0.625619675216707,0.0005
glucose,2,roi_masked,raw,1,30,0.038128935233669024,0.7654950340753192,0.0005
glucose,2,roi_masked,raw,1,31,0.04340191987716494,0.5599941002198761,0.0005
glucose,2,roi_masked,raw,1,32,0.03520240819001162,0.6103958252842904,0.0005
glucose,2,roi_masked,raw,1,33,0.03497770520818216,0.8241801119815043,0.0005
glucose,2,roi_masked,raw,1,34,0.03865798185239428,0.6349069093848282,0.0005
glucose,2,roi_masked,raw,1,35,0.0331156556057326,0.5351445752058921,0.00025
glucose,2,roi_masked,raw,1,36,0.035040275605975606,0.5104424559517425,0.00025
glucose,2,roi_masked,raw,1,37,0.040262616571211066,0.46446694650101866,0.00025
glucose,2,roi_masked,raw,1,38,0.03927132197768162,0.9912202761716054,0.00025
glucose,2,roi_masked,raw,1,39,0.03269664457986678,0.4595531685474404,0.00025
glucose,2,roi_masked,raw,1,40,0.032511944441199744,0.4520983898996709,0.00025
glucose,2,roi_masked,raw,1,41,0.03406322619776434,0.724372261808286,0.00025
glucose,2,roi_masked,raw,1,42,0.034698970552017545,0.5106480340963979,0.00025
glucose,2,roi_masked,raw,1,43,0.03518758934885041,0.580881319393573,0.00025
glucose,2,roi_masked,raw,1,44,0.03517566742333854,0.48400792929668657,0.00025
glucose,2,roi_masked,raw,1,45,0.02817035647700423,0.777894302547418,0.00025
glucose,2,roi_masked,raw,1,46,0.031691314542913136,0.46594585582724685,0.00025
glucose,2,roi_masked,raw,1,47,0.029449174705276547,0.7826439000297973,0.00025
glucose,2,roi_masked,raw,1,48,0.02992708320089584,0.47404522978699765,0.000125
glucose,2,roi_masked,raw,1,49,0.030841249284152657,0.49997064506783945,0.000125
glucose,2,roi_masked,raw,1,50,0.03188969954937119,0.489990734813651,0.000125
glucose,2,roi_masked,raw,1,51,0.031312678947534006,0.45027685812461554,0.000125
glucose,2,roi_masked,raw,1,52,0.030866519993534743,0.5963522305673263,0.000125
glucose,2,roi_masked,raw,1,53,0.032265200861209195,0.4433153962293488,0.000125
glucose,2,roi_masked,raw,1,54,0.03384123934119185,0.5236052286805511,0.000125
glucose,2,roi_masked,raw,1,55,0.035245162030978994,0.43693204314694023,0.000125
glucose,2,roi_masked,raw,1,56,0.03076688904209748,0.4645447558031218,0.000125
glucose,2,roi_masked,raw,1,57,0.03304879749873889,0.6172010724895869,0.000125
glucose,2,roi_masked,raw,1,58,0.03254041636998359,0.47311448970714365,0.000125
glucose,2,roi_masked,raw,1,59,0.03575518757282533,0.5230677560183575,0.000125
glucose,2,roi_masked,raw,1,60,0.027084099728441984,0.44266971055064985,0.000125
glucose,2,roi_masked,raw,1,61,0.031256949565138796,0.4520543449386723,0.000125
glucose,2,roi_masked,raw,1,62,0.02722363327747841,0.4918735793559313,0.000125
glucose,2,roi_masked,raw,1,63,0.03169598611385385,0.4925446990451091,6.25e-05
glucose,2,roi_masked,raw,1,64,0.026742928179783187,0.48388501669861816,6.25e-05
glucose,2,roi_masked,raw,1,65,0.02872595900528122,0.44978221079105685,6.25e-05
glucose,2,roi_masked,raw,1,66,0.02639544670832317,0.470404237916355,6.25e-05
glucose,2,roi_masked,raw,1,67,0.030731757936219167,0.49233340630115163,6.25e-05
glucose,2,roi_masked,raw,1,68,0.02930063975838897,0.4575247661575123,6.25e-05
glucose,2,roi_masked,raw,1,69,0.030557905736028172,0.503495348157788,6.25e-05
glucose,2,roi_masked,raw,1,70,0.027532975221310926,0.4460810550035786,3.125e-05
glucose,2,roi_masked,raw,1,71,0.027493241930105647,0.4330124456064357,3.125e-05
glucose,2,roi_masked,raw,1,72,0.028194671213604656,0.43967471680362424,3.125e-05
glucose,2,roi_masked,raw,1,73,0.027116831303220214,0.4527682825145817,3.125e-05
glucose,2,roi_masked,raw,1,74,0.029776603394311516,0.4544424711165624,3.125e-05
glucose,2,roi_masked,raw,1,75,0.029748778879065095,0.4622098499748652,3.125e-05
glucose,2,roi_masked,raw,1,76,0.0283546953582817,0.4402051524976523,3.125e-05
glucose,2,roi_masked,raw,1,77,0.0276048844499755,0.4492762570587694,3.125e-05
glucose,2,roi_masked,raw,1,78,0.029305424444077622,0.44101441762524374,3.125e-05
glucose,2,roi_masked,raw,1,79,0.028971291123577096,0.45032724398007234,1.5625e-05
glucose,2,roi_masked,raw,1,80,0.026403132548497438,0.4524995261663115,1.5625e-05
glucose,2,roi_masked,raw,1,81,0.030466767308342475,0.46361739250452877,1.5625e-05
glucose,2,roi_masked,raw,1,82,0.02830181971481056,0.47212453457582515,1.5625e-05
glucose,2,roi_masked,raw,1,83,0.030754833999915736,0.4526087337629155,1.5625e-05
glucose,2,roi_masked,raw,1,84,0.025708524252103446,0.46652339158579875,1.5625e-05
glucose,2,roi_masked,raw,1,85,0.027077449194187555,0.45632857275428923,1.5625e-05
glucose,2,roi_masked,raw,1,86,0.02792260359733986,0.44508122818356893,1e-05
glucose,2,roi_masked,raw,1,87,0.02778919408689135,0.4673848507858592,1e-05
glucose,2,roi_masked,raw,1,88,0.028999801897256455,0.47931429051798324,1e-05
glucose,2,roi_masked,raw,1,89,0.0318620893493539,0.4698485523711405,1e-05
glucose,2,roi_masked,log1p,0,1,0.2708426053495592,4.631261692563885,0.001
glucose,2,roi_masked,log1p,0,2,0.08840653635616985,4.077360831236619,0.001
glucose,2,roi_masked,log1p,0,3,0.08028615701349588,3.146268297442461,0.001
glucose,2,roi_masked,log1p,0,4,0.0748693298620634,2.5173718426789367,0.001
glucose,2,roi_masked,log1p,0,5,0.07171404249577515,1.413548148831113,0.001
glucose,2,roi_masked,log1p,0,6,0.05620970362700222,1.000736443372184,0.001
glucose,2,roi_masked,log1p,0,7,0.07031103461736539,0.8857389607904582,0.001
glucose,2,roi_masked,log1p,0,8,0.06586018376241143,0.9580519365554284,0.001
glucose,2,roi_masked,log1p,0,9,0.05517966706644405,0.7431371378311216,0.001
glucose,2,roi_masked,log1p,0,10,0.05930629577459948,1.1095930047051874,0.001
glucose,2,roi_masked,log1p,0,11,0.08032117686865937,1.2758248303662512,0.001
glucose,2,roi_masked,log1p,0,12,0.05207604523498326,1.0358178136360592,0.001
glucose,2,roi_masked,log1p,0,13,0.06078842932971863,0.8701085150227782,0.001
glucose,2,roi_masked,log1p,0,14,0.05964376209456412,1.6339351340266652,0.001
glucose,2,roi_masked,log1p,0,15,0.05730354628246694,0.6972121920033385,0.001
glucose,2,roi_masked,log1p,0,16,0.05211174363567426,0.6786656182649816,0.001
glucose,2,roi_masked,log1p,0,17,0.04261834418675939,1.0193475101108453,0.001
glucose,2,roi_masked,log1p,0,18,0.05586280863060326,1.244813261311209,0.001
glucose,2,roi_masked,log1p,0,19,0.05234430950196063,1.2413533899983564,0.001
glucose,2,roi_masked,log1p,0,20,0.06023408266009233,0.7031000019425385,0.001
glucose,2,roi_masked,log1p,0,21,0.06597444874785519,1.249722989098283,0.001
glucose,2,roi_masked,log1p,0,22,0.060953639369963175,1.1335012513242184,0.001
glucose,2,roi_masked,log1p,0,23,0.048133297133552334,0.9972270939733796,0.001
glucose,2,roi_masked,log1p,0,24,0.04934318680121895,0.5603542461298944,0.0005
glucose,2,roi_masked,log1p,0,25,0.049461898267624455,1.1717419320572107,0.0005
glucose,2,roi_masked,log1p,0,26,0.06716518306163669,0.88149187884827,0.0005
glucose,2,roi_masked,log1p,0,27,0.03639358007272736,0.8962554155608928,0.0005
glucose,2,roi_masked,log1p,0,28,0.03993698827444885,1.1347351618807027,0.0005
glucose,2,roi_masked,log1p,0,29,0.03938956308871197,0.6418492312715678,0.0005
glucose,2,roi_masked,log1p,0,30,0.03980811105710739,0.6223251444139919,0.0005
glucose,2,roi_masked,log1p,0,31,0.035990394682424966,0.6313575432148066,0.0005
glucose,2,roi_masked,log1p,0,32,0.031944726795046945,0.4822448227842928,0.00025
glucose,2,roi_masked,log1p,0,33,0.03618727007050806,0.5389077648963513,0.00025
glucose,2,roi_masked,log1p,0,34,0.03186334113294784,0.5300275213350024,0.00025
glucose,2,roi_masked,log1p,0,35,0.02959295760856833,0.5219733048850834,0.00025
glucose,2,roi_masked,log1p,0,36,0.03167711733528115,0.8366649715403592,0.00025
glucose,2,roi_masked,log1p,0,37,0.03126920413520137,0.5712937814007103,0.00025
glucose,2,roi_masked,log1p,0,38,0.034522554902401484,0.5754769191587339,0.00025
glucose,2,roi_masked,log1p,0,39,0.03193379669892983,0.5466950302659339,0.00025
glucose,2,roi_masked,log1p,0,40,0.03284581443614114,0.6096548647321286,0.000125
glucose,2,roi_masked,log1p,0,41,0.030184508844010877,0.6381280038431794,0.000125
glucose,2,roi_masked,log1p,0,42,0.030410231433908738,0.5376972734502555,0.000125
glucose,2,roi_masked,log1p,0,43,0.029721773744473337,0.564399704972824,0.000125
glucose,2,roi_masked,log1p,0,44,0.03194218956145018,0.5195737717150714,0.000125
glucose,2,roi_masked,log1p,0,45,0.030720913813250962,0.5937205499686509,0.000125
glucose,2,roi_masked,log1p,0,46,0.028148324230211148,0.5161025810346968,0.000125
glucose,2,roi_masked,log1p,0,47,0.028366039255869904,0.542042402303111,6.25e-05
glucose,2,roi_masked,log1p,0,48,0.030563083881215262,0.5306208247586451,6.25e-05
glucose,2,roi_masked,log1p,0,49,0.026077326076263466,0.5384537705428599,6.25e-05
glucose,2,roi_masked,log1p,0,50,0.028879833298051057,0.5984156142103529,6.25e-05
glucose,2,full_patch,raw,0,1,0.4805761558599159,4.416185419412826,0.001
glucose,2,full_patch,raw,0,2,0.15363579240090444,2.941972260683511,0.001
glucose,2,full_patch,raw,0,3,0.13424739635781274,1.375313955807706,0.001
glucose,2,full_patch,raw,0,4,0.11629790867138903,1.1789114069355038,0.001
glucose,2,full_patch,raw,0,5,0.09177153945613192,1.1707389266711081,0.001
glucose,2,full_patch,raw,0,6,0.06450748915788225,0.9378478891415469,0.001
glucose,2,full_patch,raw,0,7,0.08223454175647431,1.0465289327506473,0.001
glucose,2,full_patch,raw,0,8,0.06395958649652458,0.8641092748818575,0.001
glucose,2,full_patch,raw,0,9,0.06384136303482041,0.8271200670702107,0.001
glucose,2,full_patch,raw,0,10,0.07508299722934444,0.8170042629517649,0.001
glucose,2,full_patch,raw,0,11,0.08078608137240353,0.9675675549772695,0.001
glucose,2,full_patch,raw,0,12,0.07320617448577404,1.189909589410275,0.001
glucose,2,full_patch,raw,0,13,0.04935008389028636,0.9568283826149795,0.001
glucose,2,full_patch,raw,0,14,0.053979587609339755,0.960775990018833,0.001
glucose,2,full_patch,raw,0,15,0.06240633655278409,0.8142277186561709,0.001
glucose,2,full_patch,raw,0,16,0.05635977252740441,1.0269419024248685,0.001
glucose,2,full_patch,raw,0,17,0.050060833852888044,0.6645757953934697,0.001
glucose,2,full_patch,raw,0,18,0.055639612770204926,0.8546067301670782,0.001
glucose,2,full_patch,raw,0,19,0.058364959702939465,1.079433257548693,0.001
glucose,2,full_patch,raw,0,20,0.06003272285804308,0.83434033002634,0.001
glucose,2,full_patch,raw,0,21,0.05117718756598616,0.971503575375068,0.001
glucose,2,full_patch,raw,0,22,0.04645107840861009,0.750875646631025,0.001
glucose,2,full_patch,raw,0,23,0.04683633969233395,0.740520010075484,0.001
glucose,2,full_patch,raw,0,24,0.051536902740886424,0.7650982676170652,0.001
glucose,2,full_patch,raw,0,25,0.04785248111161763,0.9045575773196284,0.0005
glucose,2,full_patch,raw,0,26,0.057241319477469306,0.8121131138749824,0.0005
glucose,2,full_patch,raw,0,27,0.04551651386818925,0.9814086252644614,0.0005
glucose,2,full_patch,raw,0,28,0.04192337413747336,0.692959763493582,0.0005
glucose,2,full_patch,raw,0,29,0.04347182955209793,0.7230720488009207,0.0005
glucose,2,full_patch,raw,0,30,0.03688716684119712,0.6818598290030153,0.0005
glucose,2,full_patch,raw,0,31,0.036482345146278336,0.6465415593019371,0.0005
glucose,2,full_patch,raw,0,32,0.039174041409606196,0.723699196709412,0.0005
glucose,2,full_patch,raw,0,33,0.03728446303332438,0.7991689479561512,0.0005
glucose,2,full_patch,raw,0,34,0.0364576641209257,0.6736253026522416,0.0005
glucose,2,full_patch,raw,0,35,0.030747363724136494,0.6665236162655749,0.0005
glucose,2,full_patch,raw,0,36,0.03901848974797303,0.8523154598512769,0.0005
glucose,2,full_patch,raw,0,37,0.04505179748050147,0.6605462084148213,0.0005
glucose,2,full_patch,raw,0,38,0.04582974174227871,0.6820437186214218,0.0005
glucose,2,full_patch,raw,0,39,0.04020809130701507,0.7061077683351056,0.00025
glucose,2,full_patch,raw,0,40,0.03953891455705226,0.7263477231791512,0.00025
glucose,2,full_patch,raw,0,41,0.03652619302755807,0.6050561144734532,0.00025
glucose,2,full_patch,raw,0,42,0.04184244517042633,0.8453502160174629,0.00025
glucose,2,full_patch,raw,0,43,0.05249272994197428,0.5610317975445298,0.00025
glucose,2,full_patch,raw,0,44,0.045591221980739456,0.6002047145704643,0.00025
glucose,2,full_patch,raw,0,45,0.04265732555226846,0.6695249100888474,0.00025
glucose,2,full_patch,raw,0,46,0.035692207309821325,0.5332409193145746,0.00025
glucose,2,full_patch,raw,0,47,0.034113243910665836,0.6068372061291416,0.00025
glucose,2,full_patch,raw,0,48,0.03826843913861074,0.6481462759347799,0.00025
glucose,2,full_patch,raw,0,49,0.03614327035588941,0.6285599430275455,0.00025
glucose,2,full_patch,raw,0,50,0.033347922348141136,0.5944317309370416,0.00025
glucose,2,full_patch,raw,0,51,0.03158843763805537,0.5288813621979694,0.00025
glucose,2,full_patch,raw,0,52,0.03748381745775304,0.5190504929212113,0.00025
glucose,2,full_patch,raw,0,53,0.03867581767625496,0.6514585108557838,0.00025
glucose,2,full_patch,raw,0,54,0.03627860448399528,0.6437425469238539,0.00025
glucose,2,full_patch,raw,0,55,0.04142487875495422,0.7500922899856716,0.00025
glucose,2,full_patch,raw,0,56,0.0426920803136091,0.7393871240995865,0.00025
glucose,2,full_patch,raw,0,57,0.035771033753003875,0.6104751817077075,0.00025
glucose,2,full_patch,raw,0,58,0.03743058499698312,0.5906684468104699,0.00025
glucose,2,full_patch,raw,0,59,0.03521871070992396,0.6319279752376509,0.00025
glucose,2,full_patch,raw,0,60,0.03506450608772421,0.5275493908516551,0.000125
glucose,2,full_patch,raw,0,61,0.0350006738602671,0.5157276606400963,0.000125
glucose,2,full_patch,raw,0,62,0.034628262179841225,0.5899163821677259,0.000125
glucose,2,full_patch,raw,0,63,0.03312278473430526,0.5171171459703751,0.000125
glucose,2,full_patch,raw,0,64,0.03721166595861027,0.5615730937523113,0.000125
glucose,2,full_patch,raw,0,65,0.034925592394237544,0.5401393292214148,0.000125
glucose,2,full_patch,raw,0,66,0.03496751106509331,0.5174423853317515,0.000125
glucose,2,full_patch,raw,0,67,0.03458266753020479,0.4979497125672655,0.000125
glucose,2,full_patch,raw,0,68,0.03414766257281808,0.5083126369080667,0.000125
glucose,2,full_patch,raw,0,69,0.032032584096964356,0.5598358465932822,0.000125
glucose,2,full_patch,raw,0,70,0.03302690603849429,0.4954962490323092,0.000125
glucose,2,full_patch,raw,0,71,0.02982111513092781,0.5269622153084385,0.000125
