mae,rmse,r2,spearman_rho,normalized_mae,normalized_rmse,mean_absolute_log1p_error,unclipped_mae,clipped_fraction,analyte,feature_set,model,outer_fold,evaluation_unit,n_observations,fit_seconds,predict_seconds,inner_best_mae
0.17090446014508492,0.32471476288776224,0.9976370783306553,0.9363636363636365,0.008545223007254247,0.016235738144388112,0.06544706763049352,0.17090446014508492,0.0,glucose,RGB_HSV_combined,SVR,3,concentration_median,11,3.1104703999881167,0.013278900005389005,0.4348661028050224
0.4343468941879066,1.1284042301206554,0.9714652108152884,0.9120083823100269,0.02171734470939533,0.05642021150603277,0.08751676761151644,0.4343468941879066,0.0,glucose,RGB_HSV_combined,RandomForest,3,patch,209,7.66359170000942,0.007506799986003898,0.35428938779664754
0.12230769071818527,0.19694683705542199,0.9991307528445157,0.9454545454545454,0.006115384535909264,0.0098473418527711,0.05209888322390072,0.12230769071818527,0.0,glucose,RGB_HSV_combined,RandomForest,3,concentration_median,11,7.66359170000942,0.007506799986003898,0.35428938779664754
0.39452535885167467,0.9981158403566526,0.9776741936599808,0.910855802450482,0.019726267942583732,0.04990579201783263,0.08677739819246598,0.39452535885167467,0.0,glucose,RGB_HSV_combined,ExtraTrees,3,patch,209,4.268147800001316,0.008277199987787753,0.35031350000000006
0.09534545454545462,0.16683433989948535,0.9993762419666775,0.9454545454545454,0.004767272727272731,0.008341716994974267,0.04815950344712006,0.09534545454545462,0.0,glucose,RGB_HSV_combined,ExtraTrees,3,concentration_median,11,4.268147800001316,0.008277199987787753,0.35031350000000006
0.5486841022758934,1.2645595187895664,0.9641636468867697,0.8960117000852617,0.027434205113794668,0.06322797593947832,0.10613362467083826,0.5486841022758934,0.0,glucose,Chromaticity_secondary,ExtraTrees,3,patch,209,3.1823603000084404,0.009217699989676476,0.5586247020083361
0.3122706113716692,0.6074157854001417,0.991731677542625,0.9454545454545454,0.015613530568583462,0.03037078927000709,0.06679328455283412,0.3122706113716692,0.0,glucose,Chromaticity_secondary,ExtraTrees,3,concentration_median,11,3.1823603000084404,0.009217699989676476,0.5586247020083361
1.0214290271132376,2.234461443835458,0.888110073740135,0.8688800904756959,0.05107145135566188,0.11172307219177291,0.18717438208076514,1.0214290271132376,0.0,glucose,Background_adjusted_secondary,ExtraTrees,3,patch,209,3.9093411000067135,0.009207099996274337,1.0266721060606059
0.5986787878787879,1.295089981663846,0.9624123525381129,0.9363636363636365,0.029933939393939395,0.0647544990831923,0.09930642625598436,0.5986787878787879,0.0,glucose,Background_adjusted_secondary,ExtraTrees,3,concentration_median,11,3.9093411000067135,0.009207099996274337,1.0266721060606059
4.271870990538944,6.67137454521121,0.0025849791036152148,0.3949180523336015,0.2135935495269472,0.33356872726056047,0.8365864086391789,4.271870990538944,0.0,glucose,Background_negative_control,ExtraTrees,3,patch,209,3.5209899000037694,0.008309800003189594,4.090175638475857
4.232715930980729,6.6473783769011305,0.00974724960123452,0.5818181818181819,0.21163579654903644,0.33236891884505654,0.7954459025720543,4.232715930980729,0.0,glucose,Background_negative_control,ExtraTrees,3,concentration_median,11,3.5209899000037694,0.008309800003189594,4.090175638475857
5.510082644628099,6.6800139802892256,0.0,,0.27550413223140496,0.3340006990144613,1.1671083184368773,5.510082644628099,0.0,glucose,Baseline,DummyMean,4,patch,209,0.0002443999983370304,1.960000372491777e-05,
5.510082644628099,6.6800139802892256,0.0,,0.27550413223140496,0.3340006990144613,1.1671083184368773,5.510082644628099,0.0,glucose,Baseline,DummyMean,4,concentration_median,11,0.0002443999983370304,1.960000372491777e-05,
1.3925402593825593,2.5165103171720835,0.8580802989279493,0.8960969011048308,0.06962701296912796,0.1258255158586042,0.18821071762903469,1.396421183225576,0.05741626794258373,glucose,RGB_primary,Ridge,4,patch,209,0.12975639999785926,0.001175199999124743,1.386609220958822
1.2622539589981316,2.2993055500408124,0.881521749537162,0.9090909090909091,0.06311269794990658,0.11496527750204062,0.15793793287480812,1.2622539589981316,0.0,glucose,RGB_primary,Ridge,4,concentration_median,11,0.12975639999785926,0.001175199999124743,1.386609220958822
1.411331930703765,2.537434055841511,0.8557104808840166,0.8935799221825963,0.07056659653518825,0.12687170279207555,0.18963412721049908,1.4141523763974304,0.03827751196172249,glucose,RGB_primary,ElasticNet,4,patch,209,0.24683229999209289,0.0012691000010818243,1.404287682076852
1.3087060122403855,2.366157949754173,0.8745320733828846,0.9090909090909091,0.06543530061201927,0.11830789748770865,0.16451232552770526,1.3087060122403855,0.0,glucose,RGB_primary,ElasticNet,4,concentration_median,11,0.24683229999209289,0.0012691000010818243,1.404287682076852
0.5817046805646494,1.252002722712463,0.9648718075104443,0.9110947892731506,0.02908523402823247,0.06260013613562315,0.12243467449397862,0.6205562530571317,0.09090909090909091,glucose,RGB_primary,SVR,4,patch,209,1.9958318999997573,0.004952699993737042,0.7265341420691603
0.2831509965887329,0.5084873125028643,0.9942056396625023,0.9363636363636365,0.014157549829436645,0.025424365625143212,0.0747814557006014,0.2831509965887329,0.0,glucose,RGB_primary,SVR,4,concentration_median,11,1.9958318999997573,0.004952699993737042,0.7265341420691603
0.5912421543758385,1.2445125070606329,0.9652908651850384,0.8918280464481653,0.029562107718791926,0.062225625353031645,0.11827499255801995,0.5912421543758385,0.0,glucose,RGB_primary,RandomForest,4,patch,209,5.902911099998164,0.009103899996262044,0.6692223657367323
0.23114747474747463,0.40165312996735125,0.9963846731338258,0.9181818181818183,0.01155737373737373,0.020082656498367563,0.0598920553164432,0.23114747474747463,0.0,glucose,RGB_primary,RandomForest,4,concentration_median,11,5.902911099998164,0.009103899996262044,0.6692223657367323
0.5138895717048306,1.2080472571265335,0.9672950789978014,0.886018603811882,0.025694478585241532,0.06040236285632668,0.10582655822831968,0.5138895717048306,0.0,glucose,RGB_primary,ExtraTrees,4,patch,209,3.653345500002615,0.009256800010916777,0.5534989738939761
0.16407404544339543,0.2870096014542373,0.99815397274616,0.9363636363636365,0.008203702272169771,0.014350480072711867,0.05047854728675733,0.16407404544339543,0.0,glucose,RGB_primary,ExtraTrees,4,concentration_median,11,3.653345500002615,0.009256800010916777,0.5534989738939761
1.045901972579697,1.8317249433195137,0.9248090146643217,0.9150202521180382,0.05229509862898485,0.09158624716597569,0.1639250817988329,1.0537064229817454,0.0861244019138756,glucose,HSV_primary,Ridge,4,patch,209,0.12734269999782555,0.001431100012268871,1.0823348402727924
0.9667350004557655,1.7757254651325072,0.9293362138934703,0.9363636363636365,0.048336750022788276,0.08878627325662536,0.1406614203683122,0.967588786759498,0.09090909090909091,glucose,HSV_primary,Ridge,4,concentration_median,11,0.12734269999782555,0.001431100012268871,1.0823348402727924
1.0539550515170577,1.8471317628760369,0.9235388175390387,0.9139164428514769,0.05269775257585289,0.09235658814380185,0.16431342694155418,1.0615244700850568,0.0861244019138756,glucose,HSV_primary,ElasticNet,4,patch,209,0.265517899999395,0.0013199999957578257,1.0892875429385236
0.9811881683385321,1.7996453148667082,0.9274196434304154,0.9363636363636365,0.0490594084169266,0.08998226574333541,0.14216289594514533,0.9817246796363754,0.09090909090909091,glucose,HSV_primary,ElasticNet,4,concentration_median,11,0.265517899999395,0.0013199999957578257,1.0892875429385236
0.4108320771145338,0.868800378192873,0.9830844836288265,0.9267206082584502,0.02054160385572669,0.04344001890964365,0.08899730409381124,0.4159703789251635,0.05263157894736842,glucose,HSV_primary,SVR,4,patch,209,2.8753214000025764,0.007590799999888986,0.4398731088048565
0.24237729408644376,0.5261880094818918,0.9937952090785983,0.9272727272727275,0.012118864704322187,0.02630940047409459,0.06481946904706816,0.24237729408644376,0.0,glucose,HSV_primary,SVR,4,concentration_median,11,2.8753214000025764,0.007590799999888986,0.4398731088048565
0.3278874003189793,0.837191520678901,0.9842929401246608,0.9175608647632938,0.016394370015948963,0.04185957603394505,0.07619660031680668,0.3278874003189793,0.0,glucose,HSV_primary,RandomForest,4,patch,209,6.278381399999489,0.008106399996904656,0.3865128484848486
0.1455818181818181,0.238447772482823,0.9987258170287988,0.9454545454545454,0.007279090909090904,0.011922388624141151,0.05484992147175644,0.1455818181818181,0.0,glucose,HSV_primary,RandomForest,4,concentration_median,11,6.278381399999489,0.008106399996904656,0.3865128484848486
0.3025314194577353,0.7616812428745658,0.9869985503384622,0.915289870145082,0.015126570972886767,0.038084062143728295,0.07724315634554141,0.3025314194577353,0.0,glucose,HSV_primary,ExtraTrees,4,patch,209,3.876132899997174,0.009429900004761294,0.3894860656565656
0.11697575757575746,0.20047027236228826,0.9990993724702251,0.9454545454545454,0.005848787878787873,0.010023513618114413,0.05720768548554799,0.11697575757575746,0.0,glucose,HSV_primary,ExtraTrees,4,concentration_median,11,3.876132899997174,0.009429900004761294,0.3894860656565656
0.9015647158832546,1.625965695835311,0.9407527748838573,0.9124066742728226,0.04507823579416273,0.08129828479176555,0.14723857108390687,0.9088705636098552,0.09569377990430622,glucose,RGB_HSV_combined,Ridge,4,patch,209,0.13111650000791997,0.0013016000011703,0.9708433841857463
0.8355887883839926,1.5254470140068968,0.9478517773032985,0.9363636363636365,0.041779439419199635,0.07627235070034484,0.12837942788550016,0.8361113984884228,0.09090909090909091,glucose,RGB_HSV_combined,Ridge,4,concentration_median,11,0.13111650000791997,0.0013016000011703,0.9708433841857463
0.9607736496103699,1.699964872322973,0.9352372693769806,0.9131023008762311,0.0480386824805185,0.08499824361614865,0.1523015424679562,0.9675026080131107,0.09090909090909091,glucose,RGB_HSV_combined,ElasticNet,4,patch,209,0.38667720000375994,0.0014691999967908487,1.0153984970600294
0.900643148369292,1.6058432068539414,0.9422101542903776,0.9363636363636365,0.0450321574184646,0.08029216034269707,0.13445344248048197,0.9009538156564157,0.09090909090909091,glucose,RGB_HSV_combined,ElasticNet,4,concentration_median,11,0.38667720000375994,0.0014691999967908487,1.0153984970600294
0.43579751875336187,0.8689048282479426,0.9830804161056814,0.9239922798054886,0.021789875937668093,0.043445241412397126,0.09531123115167894,0.4451973046723523,0.07177033492822966,glucose,RGB_HSV_combined,SVR,4,patch,209,3.0909065999876475,0.00785990001168102,0.4710339601638106
0.227705064310072,0.46306791768216304,0.9951945435736662,0.9363636363636365,0.0113852532155036,0.02315339588410815,0.06641694489731473,0.227705064310072,0.0,glucose,RGB_HSV_combined,SVR,4,concentration_median,11,3.0909065999876475,0.00785990001168102,0.4710339601638106
0.32602743221690594,0.806546843935297,0.9854217816928682,0.9168993109356391,0.016301371610845296,0.04032734219676485,0.07723527613633034,0.32602743221690594,0.0,glucose,RGB_HSV_combined,RandomForest,4,patch,209,7.724827500001993,0.007633599991095252,0.38029430303030304
0.11138787878787883,0.1887575121255798,0.9992015389300041,0.9454545454545454,0.005569393939393942,0.00943787560627899,0.05279008532132539,0.11138787878787883,0.0,glucose,RGB_HSV_combined,RandomForest,4,concentration_median,11,7.724827500001993,0.007633599991095252,0.38029430303030304
0.31414577352472095,0.772592441924232,0.9866233868443506,0.9159289848892375,0.015707288676236046,0.038629622096211604,0.07904909738803577,0.31414577352472095,0.0,glucose,RGB_HSV_combined,ExtraTrees,4,patch,209,4.446127399991383,0.008503000004566275,0.37311860101010097
0.11135757575757582,0.18991778550869134,0.9991916926413771,0.9454545454545454,0.005567878787878791,0.009495889275434568,0.05714958336960589,0.11135757575757582,0.0,glucose,RGB_HSV_combined,ExtraTrees,4,concentration_median,11,4.446127399991383,0.008503000004566275,0.37311860101010097
0.6746154349660842,1.3881429519606086,0.956816917299891,0.8969033040750404,0.03373077174830421,0.06940714759803043,0.10952796004920304,0.6746154349660842,0.0,glucose,Chromaticity_secondary,ExtraTrees,4,patch,209,3.225996799999848,0.009680399991339073,0.5835997857647804
0.5611059432005012,1.063636307851872,0.9746468710781364,0.9363636363636365,0.028055297160025063,0.053181815392593604,0.08572929888146184,0.5611059432005012,0.0,glucose,Chromaticity_secondary,ExtraTrees,4,concentration_median,11,3.225996799999848,0.009680399991339073,0.5835997857647804
0.952910892335967,1.9557292749078035,0.9142838353173439,0.8540886270465463,0.04764554461679835,0.09778646374539017,0.18032670382601698,0.952910892335967,0.0,glucose,Background_adjusted_secondary,ExtraTrees,4,patch,209,3.765857500009588,0.009596899995813146,1.0786099284245443
0.5506498993703709,0.999727456013918,0.9776020383733925,0.9,0.027532494968518544,0.0499863728006959,0.10501532990297129,0.5506498993703709,0.0,glucose,Background_adjusted_secondary,ExtraTrees,4,concentration_median,11,3.765857500009588,0.009596899995813146,1.0786099284245443
4.496016703263566,7.252717819231367,-0.17881816283843577,0.34898482927542346,0.22480083516317828,0.36263589096156834,0.8348421591894308,4.496016703263566,0.0,glucose,Background_negative_control,ExtraTrees,4,patch,209,3.7973053000023356,0.010409399998025037,3.982722611036066
3.193583205858721,5.991814257148001,0.1954335083330463,0.7762638004612792,0.15967916029293605,0.2995907128574001,0.5819464621319524,3.193583205858721,0.0,glucose,Background_negative_control,ExtraTrees,4,concentration_median,11,3.7973053000023356,0.010409399998025037,3.982722611036066
5.510082644628099,6.6800139802892256,0.0,,0.27550413223140496,0.3340006990144613,1.1671083184368773,5.510082644628099,0.0,glucose,Baseline,DummyMean,5,patch,209,0.00033730000723153353,2.4600012693554163e-05,
5.510082644628099,6.6800139802892256,0.0,,0.27550413223140496,0.3340006990144613,1.1671083184368773,5.510082644628099,0.0,glucose,Baseline,DummyMean,5,concentration_median,11,0.00033730000723153353,2.4600012693554163e-05,
1.418011219940943,2.52337576968655,0.8573048822363829,0.886905820686253,0.07090056099704714,0.1261687884843275,0.19541881862466484,1.422950445648797,0.07177033492822966,glucose,RGB_primary,Ridge,5,patch,209,0.14892380000674166,0.001460999992559664,1.3762992559684688
1.341568798191892,2.3265325049043284,0.8786992443211883,0.9363636363636365,0.0670784399095946,0.11632662524521642,0.1649568700256175,1.341568798191892,0.0,glucose,RGB_primary,Ridge,5,concentration_median,11,0.14892380000674166,0.001460999992559664,1.3762992559684688
1.435839114501704,2.5454754748306954,0.8547944917365329,0.8860209863627316,0.0717919557250852,0.12727377374153476,0.19607336351907942,1.439753521061679,0.06220095693779904,glucose,RGB_primary,ElasticNet,5,patch,209,0.264168099995004,0.0013356999988900498,1.3943319667279135
1.4004811045390382,2.428844512671208,0.8677959730072775,0.9181818181818183,0.0700240552269519,0.1214422256335604,0.17328668130251398,1.4004811045390382,0.0,glucose,RGB_primary,ElasticNet,5,concentration_median,11,0.264168099995004,0.0013356999988900498,1.3943319667279135
0.6356407879525019,1.2198800268578647,0.9666512547251418,0.9091522224784959,0.0317820393976251,0.060994001342893234,0.11881898812804081,0.678684935304404,0.0861244019138756,glucose,RGB_primary,SVR,5,patch,209,2.012809100007871,0.007424499999615364,0.717104425747638
0.45823727119169777,0.7512495260664017,0.9873522381560437,0.9363636363636365,0.02291186355958489,0.03756247630332009,0.08871158633218212,0.45823727119169777,0.0,glucose,RGB_primary,SVR,5,concentration_median,11,2.012809100007871,0.007424499999615364,0.717104425747638
0.5732593033111972,1.2434734611522453,0.9653487984387362,0.9061543406790831,0.028662965165559863,0.06217367305761227,0.11936919100235667,0.5732593033111972,0.0,glucose,RGB_primary,RandomForest,5,patch,209,5.5963286999904085,0.008154700000886805,0.7050938113525368
0.2491117974847005,0.35365908339683183,0.9971970529656978,0.9454545454545454,0.012455589874235024,0.017682954169841593,0.07227808683750077,0.2491117974847005,0.0,glucose,RGB_primary,RandomForest,5,concentration_median,11,5.5963286999904085,0.008154700000886805,0.7050938113525368
0.5050831239795228,1.2225917948750398,0.9665028227885948,0.8957929297837889,0.02525415619897614,0.06112958974375199,0.10943705533470234,0.5050831239795228,0.0,glucose,RGB_primary,ExtraTrees,5,patch,209,3.422061699995538,0.00919489999068901,0.5864209906324162
0.14503323966608514,0.24985731450698326,0.9986009623797737,0.9454545454545454,0.007251661983304257,0.012492865725349163,0.05129067983634114,0.14503323966608514,0.0,glucose,RGB_primary,ExtraTrees,5,concentration_median,11,3.422061699995538,0.00919489999068901,0.5864209906324162
1.0862079883102562,1.8499566558521987,0.9233047683755838,0.9012978960087409,0.054310399415512814,0.09249783279260994,0.17193322856384655,1.0950556176619892,0.0861244019138756,glucose,HSV_primary,Ridge,5,patch,209,0.11503100000845734,0.0010894999868469313,1.0668151772787455
1.0336436419797304,1.758625647519258,0.9306906122771802,0.9363636363636365,0.05168218209898652,0.0879312823759629,0.15203524172983365,1.0386486963920971,0.09090909090909091,glucose,HSV_primary,Ridge,5,concentration_median,11,0.11503100000845734,0.0010894999868469313,1.0668151772787455
1.093134222552509,1.8678505446774554,0.9218139083980418,0.9014156090230034,0.05465671112762545,0.09339252723387277,0.1717999034713627,1.101791062003145,0.08133971291866028,glucose,HSV_primary,ElasticNet,5,patch,209,0.2666476000013063,0.0013092000008327886,1.074076446969542
1.0309576931607394,1.7674849440317402,0.9299905439592548,0.9363636363636365,0.05154788465803697,0.08837424720158701,0.15062454836842135,1.0358658078855678,0.09090909090909091,glucose,HSV_primary,ElasticNet,5,concentration_median,11,0.2666476000013063,0.0013092000008327886,1.074076446969542
0.3821937616009039,0.8925189558475566,0.9821482763755796,0.914753097341493,0.019109688080045196,0.04462594779237783,0.08857501301631163,0.3912863253816732,0.0430622009569378,glucose,HSV_primary,SVR,5,patch,209,2.930030200004694,0.007335699992836453,0.4501711710794375
0.15902588186415206,0.24286105614315745,0.9986782144010181,0.9454545454545454,0.007951294093207602,0.012143052807157873,0.06004736226752934,0.15902588186415206,0.0,glucose,HSV_primary,SVR,5,concentration_median,11,2.930030200004694,0.007335699992836453,0.4501711710794375
0.290177033492823,0.8410570834671011,0.9841475569045894,0.9226900462096619,0.014508851674641148,0.04205285417335505,0.0723631655414773,0.290177033492823,0.0,glucose,HSV_primary,RandomForest,5,patch,209,5.967440399996121,0.007372100008069538,0.3834038030303031
0.08913939393939403,0.16369410002757712,0.9993995023525231,0.9454545454545454,0.004456969696969701,0.008184705001378856,0.043305341333828046,0.08913939393939403,0.0,glucose,HSV_primary,RandomForest,5,concentration_median,11,5.967440399996121,0.007372100008069538,0.3834038030303031
0.2974874003189793,0.846283075181496,0.9839499434015319,0.9181755984599048,0.014874370015948966,0.0423141537590748,0.0749502824737178,0.2974874003189793,0.0,glucose,HSV_primary,ExtraTrees,5,patch,209,3.675589599995874,0.008559599998989142,0.37936932323232325
0.09407878787878793,0.17695210445973028,0.9992982915260089,0.9454545454545454,0.004703939393939397,0.008847605222986514,0.041330269643629076,0.09407878787878793,0.0,glucose,HSV_primary,ExtraTrees,5,concentration_median,11,3.675589599995874,0.008559599998989142,0.37936932323232325
0.9392430252229002,1.6243872589383415,0.9408677497744355,0.8947722671630329,0.04696215126114501,0.08121936294691708,0.1547808451031602,0.9479954586671878,0.11004784688995216,glucose,RGB_HSV_combined,Ridge,5,patch,209,0.11946620000526309,0.0011603999882936478,0.9425211957096723
0.8346092439868652,1.3995910673035468,0.9561017122231984,0.9339431975353206,0.04173046219934326,0.06997955336517733,0.13020201811113966,0.840684398289243,0.18181818181818182,glucose,RGB_HSV_combined,Ridge,5,concentration_median,11,0.11946620000526309,0.0011603999882936478,0.9425211957096723
1.002299535991274,1.717468782078686,0.9338967274092567,0.8962105477907377,0.050114976799563705,0.0858734391039343,0.1595202115247758,1.0105900251634625,0.10047846889952153,glucose,RGB_HSV_combined,ElasticNet,5,patch,209,0.3250250999990385,0.0012826000020140782,0.990794005376759
0.9089709358892702,1.5215741277761803,0.9481162345451819,0.9363636363636365,0.045448546794463515,0.07607870638880901,0.1376094168021065,0.9140405729505736,0.09090909090909091,glucose,RGB_HSV_combined,ElasticNet,5,concentration_median,11,0.3250250999990385,0.0012826000020140782,0.990794005376759
0.38725780514816777,0.8849037094855281,0.9824516095631792,0.9179885778950404,0.019362890257408387,0.0442451854742764,0.08747763276106536,0.4078637773359052,0.04784688995215311,glucose,RGB_HSV_combined,SVR,5,patch,209,2.950993800011929,0.0072392000001855195,0.4653271146253092
0.1783144407346982,0.26763173060881673,0.9983948321152504,0.9454545454545454,0.008915722036734911,0.013381586530440836,0.0558573530176055,0.1783144407346982,0.0,glucose,RGB_HSV_combined,SVR,5,concentration_median,11,2.950993800011929,0.0072392000001855195,0.4653271146253092
0.28435948963317387,0.8064331590932141,0.985425891077603,0.9219690646946412,0.014217974481658693,0.04032165795466071,0.07270736291658855,0.28435948963317387,0.0,glucose,RGB_HSV_combined,RandomForest,5,patch,209,7.630638000002364,0.00974090000090655,0.3858699242424243
0.08778787878787873,0.1584377735289412,0.9994374479407405,0.9454545454545454,0.004389393939393937,0.00792188867644706,0.044740018356433736,0.08778787878787873,0.0,glucose,RGB_HSV_combined,RandomForest,5,concentration_median,11,7.630638000002364,0.00974090000090655,0.3858699242424243
0.2896976076555024,0.7789894667475049,0.9864009544686851,0.9258158822817047,0.01448488038277512,0.038949473337375244,0.07435322525106876,0.2896976076555024,0.0,glucose,RGB_HSV_combined,ExtraTrees,5,patch,209,4.597793499997351,0.009866299995337613,0.3801480252525252
0.07580606060606053,0.14158672824866592,0.9995507476579875,0.9454545454545454,0.0037903030303030267,0.007079336412433296,0.03408654163215396,0.07580606060606053,0.0,glucose,RGB_HSV_combined,ExtraTrees,5,concentration_median,11,4.597793499997351,0.009866299995337613,0.3801480252525252
0.5233196172248804,1.2962468107524758,0.9623451727980656,0.8842569914967122,0.02616598086124402,0.06481234053762379,0.10845125119516978,0.5233196172248804,0.0,glucose,Chromaticity_secondary,ExtraTrees,5,patch,209,3.21527819999028,0.009091600004467182,0.6006565353535354
0.2843272727272727,0.450106316509351,0.9954597948977113,0.9454545454545454,0.014216363636363635,0.02250531582546755,0.07721558697704638,0.2843272727272727,0.0,glucose,Chromaticity_secondary,ExtraTrees,5,concentration_median,11,3.21527819999028,0.009091600004467182,0.6006565353535354
0.9657486443381179,1.7868973950141478,0.9284442581449764,0.8890580051066586,0.048287432216905894,0.08934486975070739,0.18639507369608171,0.9657486443381179,0.0,glucose,Background_adjusted_secondary,ExtraTrees,5,patch,209,3.6395334000117145,0.009302699996624142,1.1773977424242426
0.5733636363636362,0.9427810485232216,0.9800810269046195,0.9454545454545454,0.028668181818181808,0.04713905242616108,0.09488828647661879,0.5733636363636362,0.0,glucose,Background_adjusted_secondary,ExtraTrees,5,concentration_median,11,3.6395334000117145,0.009302699996624142,1.1773977424242426
3.823758109373593,6.23813890288096,0.12792198340645755,0.42659374960459534,0.19118790546867964,0.31190694514404804,0.7673684034124404,3.823758109373593,0.0,glucose,Background_negative_control,ExtraTrees,5,patch,209,3.4567258000024594,0.010157700002309866,4.090039827984607
3.147724957315857,5.199410558123948,0.3941662260165051,0.9293873770595387,0.15738624786579286,0.2599705279061974,0.5401176679291377,3.147724957315857,0.0,glucose,Background_negative_control,ExtraTrees,5,concentration_median,11,3.4567258000024594,0.010157700002309866,4.090039827984607
2.70875,3.383196528432837,0.0,,0.27087500000000003,0.3383196528432837,0.9299944503446049,2.70875,0.0,ketone,Baseline,DummyMean,1,patch,160,0.00029850000282749534,2.1899992134422064e-05,
2.70875,3.383196528432837,0.0,,0.27087500000000003,0.3383196528432837,0.929994450344605,2.70875,0.0,ketone,Baseline,DummyMean,1,concentration_median,8,0.00029850000282749534,2.1899992134422064e-05,
0.6926057280604823,1.282672161339435,0.8562602500126799,0.9197796124586393,0.06926057280604822,0.12826721613394348,0.16477473029179368,0.7262822043282766,0.28125,ketone,RGB_primary,Ridge,1,patch,160,0.1282265999907395,0.001265600003534928,0.7185889524785141
0.585846450906778,1.0890689367581934,0.8963769695893935,0.9940297973880048,0.0585846450906778,0.10890689367581934,0.12800649646020656,0.615070261180814,0.25,ketone,RGB_primary,Ridge,1,concentration_median,8,0.1282265999907395,0.001265600003534928,0.7185889524785141
0.6947428740136631,1.2818442479045513,0.8564457466150852,0.9195407086631956,0.06947428740136631,0.12818442479045514,0.1654958554895118,0.7285701269377914,0.28125,ketone,RGB_primary,ElasticNet,1,patch,160,0.2564213000005111,0.0014389999996637926,0.7204412786090263
0.5904318650797665,1.0949559902062056,0.8952536557317405,0.9940297973880048,0.05904318650797665,0.10949559902062056,0.12862971738350282,0.6200221375751015,0.25,ketone,RGB_primary,ElasticNet,1,concentration_median,8,0.2564213000005111,0.0014389999996637926,0.7204412786090263
0.17169175985871005,0.38527200623538954,0.9870317774214163,0.9397315741184514,0.017169175985871005,0.038527200623538954,0.052009854939954844,0.17528751504465506,0.10625,ketone,RGB_primary,SVR,1,patch,160,1.9153113999927882,0.004377100005513057,0.15298881495050104
0.03479079552707838,0.05861606369879078,0.9996998220081074,1.0,0.003479079552707838,0.005861606369879078,0.012187595613395394,0.03479079552707838,0.0,ketone,RGB_primary,SVR,1,concentration_median,8,1.9153113999927882,0.004377100005513057,0.15298881495050104
0.1385214395876078,0.5202630456045397,0.9763521585510497,0.9444852542199873,0.01385214395876078,0.05202630456045397,0.03684665657273737,0.13852143958761187,0.1,ketone,RGB_primary,RandomForest,1,patch,160,4.934955299991998,0.007352200002060272,0.1437866306834983
0.008821016774943194,0.011969941675181074,0.9999874821536784,1.0,0.0008821016774943194,0.0011969941675181073,0.007487392612440901,0.008821016774948301,0.125,ketone,RGB_primary,RandomForest,1,concentration_median,8,4.934955299991998,0.007352200002060272,0.1437866306834983
0.07473612412425101,0.292331473222714,0.9925338502318491,0.947044977378392,0.007473612412425101,0.0292331473222714,0.025608867006074638,0.07473612412425534,0.09375,ketone,RGB_primary,ExtraTrees,1,patch,160,3.0002910000039265,0.00770649999321904,0.09303740154621355
0.006897666411589764,0.01154167005196024,0.9999883618793138,1.0,0.0006897666411589765,0.001154167005196024,0.006263490391803166,0.006897666411595537,0.125,ketone,RGB_primary,ExtraTrees,1,concentration_median,8,3.0002910000039265,0.00770649999321904,0.09303740154621355
0.3988798491787259,0.6453317499138498,0.9636159020404478,0.8936763695579226,0.039887984917872585,0.06453317499138497,0.12190213064672713,0.47708482569147587,0.04375,ketone,HSV_primary,Ridge,1,patch,160,0.12168630000087433,0.001197000005049631,0.46053740649785774
0.39975065169432844,0.5840100276140536,0.9702020659057746,0.9761904761904763,0.03997506516943285,0.05840100276140536,0.11748887999021557,0.39975065169432844,0.0,ketone,HSV_primary,Ridge,1,concentration_median,8,0.12168630000087433,0.001197000005049631,0.46053740649785774
0.4078946994397533,0.6570898106436396,0.9622779737931415,0.8813266441944734,0.04078946994397533,0.06570898106436396,0.12542619333410238,0.4691900095907928,0.01875,ketone,HSV_primary,ElasticNet,1,patch,160,0.24261630000546575,0.0012782999983755872,0.45432300462521436
0.4065742458046803,0.5866521384492008,0.9699318392653323,0.9761904761904763,0.04065742458046803,0.058665213844920086,0.12345366500740504,0.4065742458046803,0.0,ketone,HSV_primary,ElasticNet,1,concentration_median,8,0.24261630000546575,0.0012782999983755872,0.45432300462521436
0.09107685488876802,0.2238319657643854,0.9956228667808229,0.9576995934316208,0.009107685488876801,0.02238319657643854,0.03131197332394636,0.11297441237244214,0.1375,ketone,HSV_primary,SVR,1,patch,160,2.125007900001947,0.0035256999981356785,0.1097478101850041
0.013892980734554583,0.02174155767485742,0.9999587022055045,1.0,0.0013892980734554583,0.002174155767485742,0.007288335859118562,0.017822141358029175,0.125,ketone,HSV_primary,SVR,1,concentration_median,8,2.125007900001947,0.0035256999981356785,0.1097478101850041
0.03478708333333336,0.22063100020169424,0.9957471642050211,0.9741872946735114,0.003478708333333336,0.022063100020169424,0.01546659719657752,0.03478708333333336,0.0,ketone,HSV_primary,RandomForest,1,patch,160,5.247868499995093,0.006959100006497465,0.04057977777777779
0.0025708333333333685,0.0044474243482417915,0.9999982719246084,1.0,0.00025708333333333686,0.00044474243482417914,0.002430990834328459,0.0025708333333333685,0.0,ketone,HSV_primary,RandomForest,1,concentration_median,8,5.247868499995093,0.006959100006497465,0.04057977777777779
