analyte,outer_fold,architecture,representation,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
ketone,4,tiny,g,raw,1,31,0.11360838887144308,0.8374065024118145,0.0005
ketone,4,tiny,g,raw,1,32,0.10205864026898244,0.65901309426236,0.0005
ketone,4,tiny,g,raw,1,33,0.10464565712408941,0.5694877603094434,0.0005
ketone,4,tiny,g,raw,1,34,0.12244306529154543,0.528962879858123,0.00025
ketone,4,tiny,g,raw,1,35,0.10347401509519483,0.6195306693859803,0.00025
ketone,4,tiny,g,raw,1,36,0.10690710082894465,0.7913033333390767,0.00025
ketone,4,tiny,g,raw,1,37,0.11699263421727009,0.7974820418868388,0.00025
ketone,4,tiny,g,raw,1,38,0.10140225535533468,0.6543154905268791,0.00025
ketone,4,tiny,g,raw,1,39,0.10790695127893667,0.7171549323098104,0.00025
ketone,4,tiny,g,raw,1,40,0.10272401534631605,0.7767489012331406,0.00025
ketone,4,tiny,g,raw,1,41,0.10422178565478715,0.5539348948438456,0.00025
ketone,4,tiny,g,raw,1,42,0.11885335039897044,0.5375621273003902,0.000125
ketone,4,tiny,g,raw,1,43,0.09998664601904447,0.5242713337913768,0.000125
ketone,4,tiny,g,raw,1,44,0.10477252829758847,0.5419711280665411,0.000125
ketone,4,tiny,g,raw,1,45,0.11131737027011934,0.5850083564044765,0.000125
ketone,4,tiny,g,raw,1,46,0.10126513999993683,0.6489667748590906,0.000125
ketone,4,tiny,g,raw,1,47,0.1182094218789554,0.6220152605062357,0.000125
ketone,4,tiny,g,raw,1,48,0.09968574161900849,0.7531689353230127,0.000125
ketone,4,tiny,g,raw,1,49,0.10770570584496514,0.6745806906888464,0.000125
ketone,4,tiny,g,raw,1,50,0.12128140948346404,0.6805932484208271,0.000125
ketone,4,tiny,g,raw,1,51,0.1036537136943614,0.6319539798285755,6.25e-05
ketone,4,tiny,g,raw,1,52,0.11375210214345181,0.52804310874994,6.25e-05
ketone,4,tiny,g,raw,1,53,0.11228257930669629,0.5287939836128148,6.25e-05
ketone,4,tiny,g,raw,1,54,0.12231309736361269,0.5360730472700648,6.25e-05
ketone,4,tiny,g,raw,1,55,0.11733160583210774,0.5419918262792289,6.25e-05
ketone,4,tiny,g,raw,1,56,0.0977785807163989,0.5766619814619482,6.25e-05
ketone,4,tiny,g,raw,1,57,0.10917438884250454,0.6219803482030971,6.25e-05
ketone,4,tiny,g,raw,1,58,0.09366200522321169,0.6019498196787574,3.125e-05
ketone,4,tiny,hue_circular,raw,1,1,0.44004738428553597,2.5781417834567133,0.001
ketone,4,tiny,hue_circular,raw,1,2,0.15958349577716138,2.277490656299669,0.001
ketone,4,tiny,hue_circular,raw,1,3,0.07872587701946986,2.1605150721375934,0.001
ketone,4,tiny,hue_circular,raw,1,4,0.04817971800927256,2.085756016480248,0.001
ketone,4,tiny,hue_circular,raw,1,5,0.042860753254079426,1.9735374807369963,0.001
ketone,4,tiny,hue_circular,raw,1,6,0.08327572511844948,1.8555955695177826,0.001
ketone,4,tiny,hue_circular,raw,1,7,0.04207823816381517,1.7152533017693388,0.001
ketone,4,tiny,hue_circular,raw,1,8,0.058373080535990295,1.7213388230402722,0.001
ketone,4,tiny,hue_circular,raw,1,9,0.0511936861716333,1.5463676847659558,0.001
ketone,4,tiny,hue_circular,raw,1,10,0.04033976097087391,1.1855314418968361,0.001
ketone,4,tiny,hue_circular,raw,1,11,0.044538283629007025,1.1433110963306836,0.001
ketone,4,tiny,hue_circular,raw,1,12,0.039420115898867125,1.103434250160117,0.001
ketone,4,tiny,hue_circular,raw,1,13,0.03285670793447338,0.8057489777576097,0.001
ketone,4,tiny,hue_circular,raw,1,14,0.04614185193767313,0.6378067226401207,0.001
ketone,4,tiny,hue_circular,raw,1,15,0.04712717253409448,0.6378971762663903,0.001
ketone,4,tiny,hue_circular,raw,1,16,0.0453344996346802,0.36822633712911723,0.001
ketone,4,tiny,hue_circular,raw,1,17,0.03368844247621591,0.7360325998203585,0.001
ketone,4,tiny,hue_circular,raw,1,18,0.039409704262115916,0.43687355466381417,0.001
ketone,4,tiny,hue_circular,raw,1,19,0.026454143989525856,0.28818901464305513,0.001
ketone,4,tiny,hue_circular,raw,1,20,0.03508853927621099,0.28470345722919255,0.001
ketone,4,tiny,hue_circular,raw,1,21,0.02706113857690428,0.3202156754172495,0.001
ketone,4,tiny,hue_circular,raw,1,22,0.037095868624136094,0.2885906727529788,0.001
ketone,4,tiny,hue_circular,raw,1,23,0.03744325163911601,0.22284315258028442,0.001
ketone,4,tiny,hue_circular,raw,1,24,0.02675022862729479,0.42005017884078344,0.001
ketone,4,tiny,hue_circular,raw,1,25,0.03733067290826899,0.23961679202786001,0.001
ketone,4,tiny,hue_circular,raw,1,26,0.033624172088552694,0.20069102183523363,0.001
ketone,4,tiny,hue_circular,raw,1,27,0.034925619720435536,0.44559927034915636,0.001
ketone,4,tiny,hue_circular,raw,1,28,0.036010811441257354,0.19296933150279852,0.001
ketone,4,tiny,hue_circular,raw,1,29,0.05104807055875903,0.2404565185931557,0.001
ketone,4,tiny,hue_circular,raw,1,30,0.031390759574829556,0.4295676622836798,0.001
ketone,4,tiny,hue_circular,raw,1,31,0.043501766612295246,0.2299860005658928,0.001
ketone,4,tiny,hue_circular,raw,1,32,0.02439616663289852,0.2525272122527787,0.001
ketone,4,tiny,hue_circular,raw,1,33,0.03641861384032202,0.47368686304579694,0.001
ketone,4,tiny,hue_circular,raw,1,34,0.043107748825530534,0.22895800325573534,0.001
ketone,4,tiny,hue_circular,raw,1,35,0.02465128236007495,0.26480919725555074,0.001
ketone,4,tiny,hue_circular,raw,1,36,0.030178395145740666,0.22845362153627888,0.0005
ketone,4,tiny,hue_circular,raw,1,37,0.035658914382096195,0.32942415043756484,0.0005
ketone,4,tiny,hue_circular,raw,1,38,0.027185902060543905,0.2841482155605614,0.0005
ketone,4,tiny,hue_circular,raw,1,39,0.031397633865231374,0.25331190181023727,0.0005
ketone,4,tiny,hue_circular,raw,1,40,0.022164181653471268,0.19522492791393736,0.0005
ketone,4,tiny,hue_circular,raw,1,41,0.02471528406880918,0.20676038831810375,0.0005
ketone,4,tiny,hue_circular,raw,1,42,0.04788472191964994,0.32552069445219567,0.0005
ketone,4,tiny,hue_circular,raw,1,43,0.024394012743332347,0.3061800426933815,0.00025
ketone,4,lite,rgb,raw,1,1,0.6687242183528963,2.576572913568455,0.001
ketone,4,lite,rgb,raw,1,2,0.4793213635194497,2.6086319026218385,0.001
ketone,4,lite,rgb,raw,1,3,0.2918039086412211,2.5735900442384914,0.001
ketone,4,lite,rgb,raw,1,4,0.20351251471238058,2.472762930597204,0.001
ketone,4,lite,rgb,raw,1,5,0.13749573904959883,2.370406471296206,0.001
ketone,4,lite,rgb,raw,1,6,0.12023374169576363,2.292955115681515,0.001
ketone,4,lite,rgb,raw,1,7,0.06944542500327845,2.1934434816865727,0.001
ketone,4,lite,rgb,raw,1,8,0.06659177104469205,2.075755336086176,0.001
ketone,4,lite,rgb,raw,1,9,0.058453322434034505,1.853616331490443,0.001
ketone,4,lite,rgb,raw,1,10,0.048996482410880386,1.3823356520902994,0.001
ketone,4,lite,rgb,raw,1,11,0.056589974731695455,0.9488572998726221,0.001
ketone,4,lite,rgb,raw,1,12,0.04257374311812588,0.7639309053187088,0.001
ketone,4,lite,rgb,raw,1,13,0.044818970145749266,0.6503382038348575,0.001
ketone,4,lite,rgb,raw,1,14,0.05336116571895412,0.4032269827992979,0.001
ketone,4,lite,rgb,raw,1,15,0.050235160122640794,0.2746078500097141,0.001
ketone,4,lite,rgb,raw,1,16,0.053621836617344716,0.2573857465624856,0.001
ketone,4,lite,rgb,raw,1,17,0.040070935961652974,0.25384544569880685,0.001
ketone,4,lite,rgb,raw,1,18,0.0472254324399057,0.2406712685629883,0.001
ketone,4,lite,rgb,raw,1,19,0.02717829236119497,0.24488826307535522,0.001
ketone,4,lite,rgb,raw,1,20,0.03787815375406234,0.24412300085820263,0.001
ketone,4,lite,rgb,raw,1,21,0.03070013603714646,0.24490682824972126,0.001
ketone,4,lite,rgb,raw,1,22,0.03134506989697941,0.24778582832161758,0.001
ketone,4,lite,rgb,raw,1,23,0.029726067160973785,0.24361201044598724,0.001
ketone,4,lite,rgb,raw,1,24,0.027104878126353513,0.23425744841065874,0.001
ketone,4,lite,rgb,raw,1,25,0.027638648774047366,0.2648271966802188,0.001
ketone,4,lite,rgb,raw,1,26,0.0341935077773743,0.2620806425365459,0.001
ketone,4,lite,rgb,raw,1,27,0.03466067279948563,0.2593582147701302,0.001
ketone,4,lite,rgb,raw,1,28,0.040237776080115896,0.2318342364757509,0.001
ketone,4,lite,rgb,raw,1,29,0.04223823852714945,0.21309127052372445,0.001
ketone,4,lite,rgb,raw,1,30,0.03642967886856345,0.1949666101207721,0.001
ketone,4,lite,rgb,raw,1,31,0.033753721837381845,0.20374868402045795,0.001
ketone,4,lite,rgb,raw,1,32,0.022994552693161807,0.19745244076979124,0.001
ketone,4,lite,rgb,raw,1,33,0.02796974710997988,0.1920368148418904,0.001
ketone,4,lite,rgb,raw,1,34,0.04497367473410779,0.20066745845170653,0.001
ketone,4,lite,rgb,raw,1,35,0.025861621147296468,0.19807732850947452,0.001
ketone,4,lite,rgb,raw,1,36,0.024267573550832075,0.21207708461183006,0.001
ketone,4,lite,rgb,raw,1,37,0.0394600192542936,0.19574342831415212,0.001
ketone,4,lite,rgb,raw,1,38,0.03096777414445017,0.19960275326969426,0.001
ketone,4,lite,rgb,raw,1,39,0.034716688951507944,0.22947102633963565,0.001
ketone,4,lite,rgb,raw,1,40,0.026994071137465415,0.21039583030924647,0.001
ketone,4,lite,rgb,raw,1,41,0.026052740906349948,0.1985045206126443,0.0005
ketone,4,lite,rgb,raw,1,42,0.052161116153001785,0.19512610938931946,0.0005
ketone,4,lite,rgb,raw,1,43,0.023167140201711265,0.20739269384267156,0.0005
ketone,4,lite,rgb,raw,1,44,0.018535196536877116,0.21759976484198937,0.0005
ketone,4,lite,rgb,raw,1,45,0.027596895628776708,0.21966916061863295,0.0005
ketone,4,lite,rgb,raw,1,46,0.025040440139223318,0.2099337883391056,0.0005
ketone,4,lite,rgb,raw,1,47,0.04212953565550632,0.18834812848330873,0.0005
ketone,4,lite,rgb,raw,1,48,0.026067498888148636,0.18053705641196927,0.0005
ketone,4,lite,rgb,raw,1,49,0.02765108870922542,0.19440344800216755,0.0005
ketone,4,lite,rgb,raw,1,50,0.03925655070753371,0.198476054622497,0.0005
ketone,4,lite,rgb,raw,1,51,0.02371862741400961,0.18705583830267242,0.0005
ketone,4,lite,rgb,raw,1,52,0.03226489805784382,0.17593605586666505,0.0005
ketone,4,lite,rgb,raw,1,53,0.02788689350861995,0.16938080177767428,0.0005
ketone,4,lite,rgb,raw,1,54,0.041722541949788076,0.17668182129572813,0.0005
ketone,4,lite,rgb,raw,1,55,0.03246666787222761,0.17678531949277043,0.0005
ketone,4,lite,rgb,raw,1,56,0.02410271305774079,0.18721942212571802,0.0005
ketone,4,lite,rgb,raw,1,57,0.03286224444870089,0.18473324117905512,0.0005
ketone,4,lite,rgb,raw,1,58,0.022826676150081587,0.18573276106097875,0.0005
ketone,4,lite,rgb,raw,1,59,0.022648407482221477,0.18523853460268408,0.0005
ketone,4,lite,rgb,raw,1,60,0.018319464578736025,0.18311846231981818,0.0005
ketone,4,lite,rgb,raw,1,61,0.023414897259141577,0.1817303407204171,0.00025
ketone,4,lite,rgb,raw,1,62,0.026460284367203712,0.17304637126956227,0.00025
ketone,4,lite,rgb,raw,1,63,0.020058853063182752,0.1747305873758263,0.00025
ketone,4,lite,rgb,raw,1,64,0.02399231670577018,0.17348517086812915,0.00025
ketone,4,lite,rgb,raw,1,65,0.02541604989254084,0.1728141952516783,0.00025
ketone,4,lite,rgb,raw,1,66,0.021673387710432538,0.1769304124123134,0.00025
ketone,4,lite,rgb,raw,1,67,0.022501055578716466,0.17672590178344944,0.00025
ketone,4,lite,rgb,raw,1,68,0.019119947324277926,0.17385318602348004,0.000125
ketone,5,tiny,rgb,raw,1,1,0.8686358029725122,2.631282108738672,0.001
ketone,5,tiny,rgb,raw,1,2,0.4259426808748089,2.6578455364435447,0.001
ketone,5,tiny,rgb,raw,1,3,0.18508984099646084,2.244883495436196,0.001
ketone,5,tiny,rgb,raw,1,4,0.0844939939799856,2.018837550923198,0.001
ketone,5,tiny,rgb,raw,1,5,0.0811691838698309,1.773031533885559,0.001
ketone,5,tiny,rgb,raw,1,6,0.06311355519001602,1.4227832470470245,0.001
ketone,5,tiny,rgb,raw,1,7,0.0484813321687159,1.208632910608204,0.001
ketone,5,tiny,rgb,raw,1,8,0.048184811336095215,0.591163787659905,0.001
ketone,5,tiny,rgb,raw,1,9,0.03676734809748462,0.5534252085540686,0.001
ketone,5,tiny,rgb,raw,1,10,0.08000247033893085,0.45284959188453344,0.001
ketone,5,tiny,rgb,raw,1,11,0.030145545719099828,0.5394502352713718,0.001
ketone,5,tiny,rgb,raw,1,12,0.030510538730953562,0.36607702972058226,0.001
ketone,5,tiny,rgb,raw,1,13,0.04809573207233773,0.2850405026932864,0.001
ketone,5,tiny,rgb,raw,1,14,0.061851717653821726,0.3837714315361793,0.001
ketone,5,tiny,rgb,raw,1,15,0.03250221999697998,0.3803987303963438,0.001
ketone,5,tiny,rgb,raw,1,16,0.07533595827026446,0.2943235581318834,0.001
ketone,5,tiny,rgb,raw,1,17,0.06431082306338139,0.5644698781389943,0.001
ketone,5,tiny,rgb,raw,1,18,0.047615709210761255,0.26949850965573896,0.001
ketone,5,tiny,rgb,raw,1,19,0.04800450713297383,0.2628741113545435,0.001
ketone,5,tiny,rgb,raw,1,20,0.03764051287511333,0.3297107143061583,0.001
ketone,5,tiny,rgb,raw,1,21,0.038380448935461824,0.3130015088577308,0.001
ketone,5,tiny,rgb,raw,1,22,0.03136500728423478,0.2999195410912847,0.001
ketone,5,tiny,rgb,raw,1,23,0.039633449594505495,0.2409457864283291,0.001
ketone,5,tiny,rgb,raw,1,24,0.04817766061083215,0.24705891131434332,0.001
ketone,5,tiny,rgb,raw,1,25,0.03219070764960813,0.28389917265536274,0.001
ketone,5,tiny,rgb,raw,1,26,0.025116431328361152,0.24845528495829905,0.001
ketone,5,tiny,rgb,raw,1,27,0.03283367025070503,0.22463729529688722,0.001
ketone,5,tiny,rgb,raw,1,28,0.030763093626401464,0.26659055091287404,0.001
ketone,5,tiny,rgb,raw,1,29,0.029784510003738714,0.3075126054173494,0.001
ketone,5,tiny,rgb,raw,1,30,0.03296733513230183,0.2373355049844855,0.001
ketone,5,tiny,rgb,raw,1,31,0.027526321714041662,0.21044358228328508,0.001
ketone,5,tiny,rgb,raw,1,32,0.02894363454619392,0.21347356001888554,0.001
ketone,5,tiny,rgb,raw,1,33,0.04247477168186766,0.24605769741691286,0.001
ketone,5,tiny,rgb,raw,1,34,0.024217060965592743,0.26408914314923426,0.001
ketone,5,tiny,rgb,raw,1,35,0.040979225005282734,0.37509272182463443,0.001
ketone,5,tiny,rgb,raw,1,36,0.028397875517362454,0.28014552981491564,0.001
ketone,5,tiny,rgb,raw,1,37,0.032426769952060744,0.19644710363649814,0.001
ketone,5,tiny,rgb,raw,1,38,0.05699752063536253,0.2661522854942183,0.001
ketone,5,tiny,rgb,raw,1,39,0.03423686508761078,0.40135716312044367,0.001
ketone,5,tiny,rgb,raw,1,40,0.03831490141446473,0.27124927621734124,0.001
ketone,5,tiny,rgb,raw,1,41,0.033848438350880736,0.24116136899900564,0.001
ketone,5,tiny,rgb,raw,1,42,0.04146031204794274,0.3371071156973318,0.001
ketone,5,tiny,rgb,raw,1,43,0.02881994611415707,0.3359562789358014,0.001
ketone,5,tiny,rgb,raw,1,44,0.03890484156178647,0.21525641844210808,0.001
ketone,5,tiny,rgb,raw,1,45,0.03414895916815664,0.2602785098034545,0.0005
ketone,5,tiny,rgb,raw,1,46,0.030418416179838727,0.20612828811318978,0.0005
ketone,5,tiny,rgb,raw,1,47,0.035591933387713354,0.2990376954911226,0.0005
ketone,5,tiny,rgb,raw,1,48,0.028291567060791077,0.24096709672102376,0.0005
ketone,5,tiny,rgb,raw,1,49,0.04956789815523585,0.29415442022327165,0.0005
ketone,5,tiny,rgb,raw,1,50,0.02947357932075125,0.2039227514865397,0.0005
ketone,5,tiny,rgb,raw,1,51,0.02272543356921829,0.2662903551416461,0.0005
ketone,5,tiny,rgb,raw,1,52,0.023358576427229116,0.25165388227988195,0.00025
ketone,5,tiny,g,raw,1,1,0.3701148609646031,2.4143350298216695,0.001
ketone,5,tiny,g,raw,1,2,0.19607254496363344,2.0450409045247504,0.001
ketone,5,tiny,g,raw,1,3,0.15467371632818316,1.719041627638726,0.001
ketone,5,tiny,g,raw,1,4,0.13365115152030696,1.3559698869586096,0.001
ketone,5,tiny,g,raw,1,5,0.15172551792176042,0.9806179802558095,0.001
ketone,5,tiny,g,raw,1,6,0.13285086902438617,0.9625221736053753,0.001
ketone,5,tiny,g,raw,1,7,0.11932127080002769,0.8426575006064354,0.001
ketone,5,tiny,g,raw,1,8,0.1209884491123137,0.8225301845276308,0.001
ketone,5,tiny,g,raw,1,9,0.11214463205122557,0.7827880400581373,0.001
ketone,5,tiny,g,raw,1,10,0.13194885654527633,0.7574339059298045,0.001
ketone,5,tiny,g,raw,1,11,0.10848173816673091,0.740997135427465,0.001
ketone,5,tiny,g,raw,1,12,0.10745809508151695,1.2068085625591294,0.001
ketone,5,tiny,g,raw,1,13,0.12205847389385348,0.730758741328611,0.001
ketone,5,tiny,g,raw,1,14,0.13206668759955734,0.8708776165827411,0.001
ketone,5,tiny,g,raw,1,15,0.11066818310589087,0.7514680027463886,0.001
ketone,5,tiny,g,raw,1,16,0.13663101074148398,1.0470041314029093,0.001
ketone,5,tiny,g,raw,1,17,0.13624843319908517,0.7633887348031462,0.001
ketone,5,tiny,g,raw,1,18,0.11573466145601428,1.1304443579556775,0.001
ketone,5,tiny,g,raw,1,19,0.12078742206585212,1.3162696252302908,0.001
ketone,5,tiny,g,raw,1,20,0.10738924793044075,1.2832962221356603,0.001
ketone,5,tiny,g,raw,1,21,0.09852360286673562,1.063980294923249,0.0005
ketone,5,tiny,g,raw,1,22,0.09661356555145295,0.9202722757911861,0.0005
ketone,5,tiny,g,raw,1,23,0.10578605923496309,1.2285731159412898,0.0005
ketone,5,tiny,g,raw,1,24,0.12252411844789005,0.6959154194999233,0.0005
ketone,5,tiny,g,raw,1,25,0.09304211166549901,0.735323488446098,0.0005
ketone,5,tiny,g,raw,1,26,0.0975026758235009,0.7866086330884912,0.0005
ketone,5,tiny,g,raw,1,27,0.10474853351956508,0.8308318932080946,0.0005
ketone,5,tiny,g,raw,1,28,0.11235487803083952,0.7679583076579399,0.0005
ketone,5,tiny,g,raw,1,29,0.0999452564559999,0.7763307937757513,0.0005
ketone,5,tiny,g,raw,1,30,0.11177190576420455,0.7925544050677201,0.0005
ketone,5,tiny,g,raw,1,31,0.09521757860164173,0.7154933407497258,0.0005
ketone,5,tiny,g,raw,1,32,0.0964345775666784,0.7561226665096007,0.00025
ketone,5,tiny,g,raw,1,33,0.10464049301675109,0.8044828767373816,0.00025
ketone,5,tiny,g,raw,1,34,0.09360795773443628,0.6825665120660199,0.00025
ketone,5,tiny,g,raw,1,35,0.10932389878835834,0.7006012461904416,0.00025
ketone,5,tiny,g,raw,1,36,0.09557322284481565,0.7268092233031401,0.00025
ketone,5,tiny,g,raw,1,37,0.10006474935617603,0.7729062202376105,0.00025
ketone,5,tiny,g,raw,1,38,0.1243604055193604,0.6766516865169843,0.00025
ketone,5,tiny,g,raw,1,39,0.10274687238404008,1.3806195801364813,0.00025
ketone,5,tiny,g,raw,1,40,0.10627388245746737,1.2855406534797722,0.00025
ketone,5,tiny,g,raw,1,41,0.11038340286153261,0.9434562747098363,0.00025
ketone,5,tiny,g,raw,1,42,0.10273867540183615,0.8151328684693502,0.00025
ketone,5,tiny,g,raw,1,43,0.08884239331132075,0.7478708764061656,0.00025
ketone,5,tiny,g,raw,1,44,0.09919765567193266,0.9599741772275796,0.00025
ketone,5,tiny,g,raw,1,45,0.09911498305250387,0.7475333740617778,0.00025
ketone,5,tiny,g,raw,1,46,0.09658922071828217,0.7675887240509465,0.000125
ketone,5,tiny,g,raw,1,47,0.09538538656273826,0.7381214657027343,0.000125
ketone,5,tiny,g,raw,1,48,0.09629579999896347,0.6834800754525658,0.000125
ketone,5,tiny,g,raw,1,49,0.11924103293262545,0.6981582608064909,0.000125
ketone,5,tiny,g,raw,1,50,0.09075102503182458,0.7453641142703558,0.000125
ketone,5,tiny,g,raw,1,51,0.0908724416474827,0.7970098199924199,0.000125
ketone,5,tiny,g,raw,1,52,0.09663709314143071,0.7233537180945063,0.000125
ketone,5,tiny,g,raw,1,53,0.09215901987474473,0.7023774763526175,6.25e-05
ketone,5,tiny,hue_circular,raw,1,1,0.4093996862896153,2.6189816041828893,0.001
ketone,5,tiny,hue_circular,raw,1,2,0.14711132218114664,2.3618434261888788,0.001
ketone,5,tiny,hue_circular,raw,1,3,0.09241134062653682,2.192295778357327,0.001
ketone,5,tiny,hue_circular,raw,1,4,0.0925083006503152,2.001388727486674,0.001
ketone,5,tiny,hue_circular,raw,1,5,0.08875697558043433,1.7640626992119495,0.001
ketone,5,tiny,hue_circular,raw,1,6,0.04775777825566589,1.54444833983068,0.001
ketone,5,tiny,hue_circular,raw,1,7,0.049548521882197896,1.452459340275674,0.001
ketone,5,tiny,hue_circular,raw,1,8,0.03299027449283443,1.3058187934335734,0.001
ketone,5,tiny,hue_circular,raw,1,9,0.045921804963565266,1.1080532662699165,0.001
ketone,5,tiny,hue_circular,raw,1,10,0.09636566360465816,0.8404718598967074,0.001
ketone,5,tiny,hue_circular,raw,1,11,0.03268350639426317,0.891382880363412,0.001
ketone,5,tiny,hue_circular,raw,1,12,0.040657552539325154,0.6158836816668686,0.001
ketone,5,tiny,hue_circular,raw,1,13,0.03970555707690169,0.3596172541399941,0.001
ketone,5,tiny,hue_circular,raw,1,14,0.052265221833205616,0.4366933347619993,0.001
ketone,5,tiny,hue_circular,raw,1,15,0.02660251011858221,0.2910154065183201,0.001
ketone,5,tiny,hue_circular,raw,1,16,0.06117959705288293,0.32821731540478055,0.001
ketone,5,tiny,hue_circular,raw,1,17,0.06214088030525895,0.584076686962649,0.001
ketone,5,tiny,hue_circular,raw,1,18,0.03940226363598323,0.27046178544002375,0.001
ketone,5,tiny,hue_circular,raw,1,19,0.04008380442735602,0.2477257729641163,0.001
ketone,5,tiny,hue_circular,raw,1,20,0.03772553270224665,0.3418922029344118,0.001
ketone,5,tiny,hue_circular,raw,1,21,0.03704799772774587,0.3470025452024784,0.001
ketone,5,tiny,hue_circular,raw,1,22,0.032425950571406084,0.23099669035793946,0.001
ketone,5,tiny,hue_circular,raw,1,23,0.0421512422503018,0.2284541383327004,0.001
ketone,5,tiny,hue_circular,raw,1,24,0.04809283367434486,0.24691436929760083,0.001
ketone,5,tiny,hue_circular,raw,1,25,0.03751487871173952,0.42167832012289386,0.001
ketone,5,tiny,hue_circular,raw,1,26,0.0328537605886088,0.23376444952298261,0.001
ketone,5,tiny,hue_circular,raw,1,27,0.03185032873002232,0.21946382552525578,0.001
ketone,5,tiny,hue_circular,raw,1,28,0.03444129875937446,0.2671929682560444,0.001
ketone,5,tiny,hue_circular,raw,1,29,0.03599924200260248,0.28737491488713174,0.001
ketone,5,tiny,hue_circular,raw,1,30,0.04397265747433803,0.33058696857242914,0.001
ketone,5,tiny,hue_circular,raw,1,31,0.02921434959060833,0.3051870665204442,0.001
ketone,5,tiny,hue_circular,raw,1,32,0.03696421851388744,0.3094832403780228,0.001
ketone,5,tiny,hue_circular,raw,1,33,0.0396954318905463,0.2586085794323817,0.001
ketone,5,tiny,hue_circular,raw,1,34,0.03616381186198016,0.27431513349549697,0.001
ketone,5,tiny,hue_circular,raw,1,35,0.04079128087299769,0.27480262214032486,0.0005
ketone,5,tiny,hue_circular,raw,1,36,0.03299374536412661,0.2574726387336227,0.0005
ketone,5,tiny,hue_circular,raw,1,37,0.03429297791396985,0.22830478277739957,0.0005
ketone,5,tiny,hue_circular,raw,1,38,0.05441623300191809,0.2665978243193753,0.0005
ketone,5,tiny,hue_circular,raw,1,39,0.03011368612041239,0.28799442087842475,0.0005
ketone,5,tiny,hue_circular,raw,1,40,0.033697550658319815,0.28276287370494674,0.0005
ketone,5,tiny,hue_circular,raw,1,41,0.040662221244124115,0.34282635465011135,0.0005
ketone,5,tiny,hue_circular,raw,1,42,0.027693239544503024,0.28721176344182947,0.00025
ketone,5,lite,rgb,raw,1,1,0.5689804568642476,2.560879374984416,0.001
ketone,5,lite,rgb,raw,1,2,0.3605136040781365,2.4695880864428674,0.001
ketone,5,lite,rgb,raw,1,3,0.24670184782293977,2.332489023631809,0.001
ketone,5,lite,rgb,raw,1,4,0.1698756051845238,2.19503827584837,0.001
ketone,5,lite,rgb,raw,1,5,0.14172770742510185,2.1143489726750992,0.001
ketone,5,lite,rgb,raw,1,6,0.11387069669903302,2.029844558806973,0.001
ketone,5,lite,rgb,raw,1,7,0.09445148614830658,1.903500623380917,0.001
ketone,5,lite,rgb,raw,1,8,0.07360347433656943,1.744343772272334,0.001
ketone,5,lite,rgb,raw,1,9,0.06773690726669108,1.52683776636397,0.001
ketone,5,lite,rgb,raw,1,10,0.08240028421898357,1.1540414463907207,0.001
ketone,5,lite,rgb,raw,1,11,0.047068381285081146,0.8138191887458037,0.001
ketone,5,lite,rgb,raw,1,12,0.041687710851919454,0.6027976011458802,0.001
ketone,5,lite,rgb,raw,1,13,0.05780505175228979,0.45441977981791837,0.001
ketone,5,lite,rgb,raw,1,14,0.05397890593673362,0.398872611176596,0.001
ketone,5,lite,rgb,raw,1,15,0.03913389799780533,0.3008134669178004,0.001
ketone,5,lite,rgb,raw,1,16,0.06433171839987645,0.2826873629713528,0.001
ketone,5,lite,rgb,raw,1,17,0.058750122297005575,0.2999383022648932,0.001
ketone,5,lite,rgb,raw,1,18,0.03186278039070427,0.3332389039533873,0.001
ketone,5,lite,rgb,raw,1,19,0.039119881073959535,0.38359522129158347,0.001
ketone,5,lite,rgb,raw,1,20,0.04828717516826802,0.3845679502106514,0.001
ketone,5,lite,rgb,raw,1,21,0.04105145246034763,0.33829395517710437,0.001
ketone,5,lite,rgb,raw,1,22,0.03651020263672852,0.3117927582179883,0.001
ketone,5,lite,rgb,raw,1,23,0.04104670845582837,0.2782376493605603,0.001
ketone,5,lite,rgb,raw,1,24,0.05424542835012811,0.281468469074339,0.001
ketone,5,lite,rgb,raw,1,25,0.036492316876767114,0.2849178280615172,0.001
ketone,5,lite,rgb,raw,1,26,0.030205236045552083,0.2689252218041105,0.001
ketone,5,lite,rgb,raw,1,27,0.0425865113368777,0.2652589816843878,0.001
ketone,5,lite,rgb,raw,1,28,0.044639254446889536,0.2585914496485199,0.001
ketone,5,lite,rgb,raw,1,29,0.0357868029568039,0.26880162569541965,0.001
ketone,5,lite,rgb,raw,1,30,0.03435158644054757,0.2688350075266018,0.001
ketone,5,lite,rgb,raw,1,31,0.028382813954939606,0.24435720264684835,0.001
ketone,5,lite,rgb,raw,1,32,0.034584023241625454,0.24666857488075342,0.001
ketone,5,lite,rgb,raw,1,33,0.05121407987641507,0.2429916421332961,0.001
ketone,5,lite,rgb,raw,1,34,0.030668506734683864,0.262436094185279,0.001
ketone,5,lite,rgb,raw,1,35,0.043001999803742426,0.2492481671855632,0.001
ketone,5,lite,rgb,raw,1,36,0.04108747705572941,0.23764441728918462,0.001
ketone,5,lite,rgb,raw,1,37,0.03425841231937291,0.24029844274578854,0.001
ketone,5,lite,rgb,raw,1,38,0.05427331153730877,0.2350401054071251,0.001
